Longitude,Latitude,Field,Dataset,Product,Feature ID,Date / Time,Duration(s),Area Count,Elevation(ft),Swath Width(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Consumption Rate (Time)(gal(US)/h),Track(deg),Target Rate (Liquid)(gal(US)/ac),Rate (Volume)(gal(US)/ac),Segment ID,Pass Number,Productivity(ac/h),Date,Rate Quality,Rate (Volume) (Tough 5EC)(floz(US)/ac),Product Amount Used/Needed (Tough 5EC),Rate (Volume) (Laudis Herbicide)(floz(US)/ac),Product Amount Used/Needed (Laudis Herbicide),Rate (Mass) (Ag saver)(oz/ac),Rate (Volume) (Warrant Herbicide)(qt(US)/ac),Product Amount Used/Needed (Warrant Herbicide),Rate (Volume) (Fulltec Oil)(floz(US)/ac),Product Amount Used/Needed (Fulltec Oil),Rate (Volume) (Fulltec Adjuvant)(floz(US)/ac),Product Amount Used/Needed (Fulltec Adjuvant),Rate (Volume) (Water)(gal(US)/ac),Product Amount Used/Needed (Water),Rate (Volume) (Callisto)(floz(US)/ac),Product Amount Used/Needed (Callisto),Rate (Volume) (Ag saver)(floz(US)/ac),Product Amount Used/Needed (Ag saver),Rate (Mass) (AAtrex 4L Herbicide)(lb/ac),Rate (Volume) (Smackdown)(pt(US)/ac),Product Amount Used/Needed (Smackdown),Rate (Volume) (Surpass NXT)(pt(US)/ac),Rate (Mass) (Atrazine 4L)(lb/ac),Rate (Volume) (Gro Centric)(floz(US)/ac),Rate (Volume) (Water (1)~9)(gal(US)/ac),Product Amount Used/Needed,Area (ac)
-93.77628631,42.02005596,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,20,6/13/2025,1.004,On,1127.1,121.25,0.00,7.944,11.70,6.561,180.24,19.99,19.89,0,1,116.77,6/13/2025,Good,7.957,0.0020,2.984,0.00076,0.00,0.00,0.00,3.979,0.0010,1.989,0.00051,19.76,0.644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.033
-93.77628648,42.02002371,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,21,6/13/2025,1.000,On,1127.2,121.25,0.00,7.983,11.71,6.180,179.80,19.99,19.93,0,1,117.33,6/13/2025,Good,7.974,0.0020,2.990,0.00076,0.00,0.00,0.00,3.987,0.0010,1.993,0.00051,19.80,0.645,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.033
-93.77628629,42.01999181,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,22,6/13/2025,0.996,On,1127.2,121.25,0.00,7.962,11.63,6.305,179.76,19.99,19.96,0,1,117.01,6/13/2025,Good,7.983,0.0020,2.994,0.00076,0.00,0.00,0.00,3.991,0.0010,1.996,0.00050,19.83,0.642,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628541,42.01995994,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,23,6/13/2025,1.005,On,1127.2,121.25,0.00,7.935,11.70,6.370,180.71,19.99,19.97,0,1,116.62,6/13/2025,Good,7.990,0.0020,2.996,0.00076,0.00,0.00,0.00,3.995,0.0010,1.997,0.00051,19.84,0.646,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.033
-93.77628554,42.01992799,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,24,6/13/2025,0.999,On,1127.2,121.25,0.00,7.905,11.58,6.243,180.88,19.99,19.99,0,1,116.14,6/13/2025,Good,7.995,0.0020,2.998,0.00075,0.00,0.00,0.00,3.997,0.0010,1.999,0.00050,19.86,0.640,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628630,42.01989608,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,25,6/13/2025,0.996,On,1127.2,121.25,0.00,7.937,11.59,6.047,180.00,19.99,19.98,0,1,116.62,6/13/2025,Good,7.993,0.0020,2.998,0.00076,0.00,0.00,0.00,3.997,0.0010,1.998,0.00050,19.85,0.641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628657,42.01986444,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,26,6/13/2025,1.004,On,1127.2,121.25,0.00,7.904,11.64,6.298,179.52,19.99,20.00,0,1,116.18,6/13/2025,Good,8.000,0.0020,3.000,0.00076,0.00,0.00,0.00,4.000,0.0010,2.000,0.00051,19.87,0.644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628623,42.01985165,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,27,6/13/2025,0.396,On,1127.2,121.25,0.00,7.863,4.556,6.298,179.81,19.99,19.97,0,1,115.30,6/13/2025,Good,7.990,0.00079,2.996,0.00030,0.00,0.00,0.00,3.995,0.00040,1.997,0.00020,19.84,0.252,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.013
-93.77628532,42.01981991,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,28,6/13/2025,1.005,On,1127.1,120.00,-0.625,7.910,11.67,6.195,180.89,19.99,20.00,0,1,115.16,6/13/2025,Good,8.002,0.0020,3.001,0.00075,0.00,0.00,0.00,4.001,0.0010,2.000,0.00050,19.87,0.639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628583,42.01978802,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,29,6/13/2025,1.000,On,1127.1,120.00,-0.625,7.877,11.56,6.231,180.23,19.99,19.96,0,1,114.60,6/13/2025,Good,7.983,0.0020,2.994,0.00074,0.00,0.00,0.00,3.992,0.00099,1.996,0.00050,19.83,0.631,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628659,42.01976258,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,30,6/13/2025,0.799,On,1127.1,120.00,-0.625,7.960,9.329,5.919,178.97,19.99,19.98,0,1,115.80,6/13/2025,Good,7.991,0.0016,2.997,0.00060,0.00,0.00,0.00,3.996,0.00080,1.998,0.00040,19.85,0.510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.026
-93.77628592,42.01973054,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,31,6/13/2025,0.996,On,1127.0,118.75,-1.250,7.925,11.57,5.937,179.04,19.99,20.01,0,1,114.05,6/13/2025,Good,8.003,0.0020,3.001,0.00074,0.00,0.00,0.00,4.002,0.00099,2.001,0.00049,19.88,0.627,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628466,42.01969877,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,32,6/13/2025,1.004,On,1127.0,118.75,-1.250,7.916,11.66,5.930,180.30,19.99,19.99,0,1,113.94,6/13/2025,Good,7.997,0.0020,2.999,0.00074,0.00,0.00,0.00,3.999,0.00099,1.999,0.00050,19.86,0.631,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628480,42.01966683,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,33,6/13/2025,1.000,On,1126.9,118.75,-1.250,7.932,11.63,5.654,180.37,19.99,19.97,0,1,114.17,6/13/2025,Good,7.989,0.0020,2.996,0.00074,0.00,0.00,0.00,3.995,0.00099,1.997,0.00049,19.84,0.629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628502,42.01963510,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,34,6/13/2025,1.001,On,1126.8,118.75,-1.250,7.900,11.59,6.072,180.09,19.99,19.99,0,1,113.67,6/13/2025,Good,7.996,0.0020,2.998,0.00074,0.00,0.00,0.00,3.998,0.00099,1.999,0.00049,19.86,0.628,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628493,42.01960326,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,35,6/13/2025,1.000,On,1126.7,118.75,-1.250,7.921,11.62,5.945,180.26,19.99,19.99,0,1,114.01,6/13/2025,Good,7.995,0.0020,2.998,0.00074,0.00,0.00,0.00,3.998,0.00099,1.999,0.00049,19.86,0.629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628500,42.01957169,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,36,6/13/2025,1.000,On,1126.7,118.75,-1.250,7.858,11.53,6.213,180.40,19.99,19.98,0,1,113.11,6/13/2025,Good,7.991,0.0020,2.997,0.00074,0.00,0.00,0.00,3.996,0.00098,1.998,0.00049,19.85,0.624,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.77628554,42.01953997,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,37,6/13/2025,1.000,On,1126.6,118.75,-1.250,7.884,11.56,6.072,179.92,19.99,19.99,0,1,113.40,6/13/2025,Good,7.998,0.0020,2.999,0.00074,0.00,0.00,0.00,3.999,0.00098,1.999,0.00049,19.86,0.626,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628574,42.01950830,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,38,6/13/2025,1.000,On,1126.5,118.75,-1.250,7.850,11.53,6.344,179.47,19.99,20.03,0,1,113.11,6/13/2025,Good,8.010,0.0020,3.004,0.00074,0.00,0.00,0.00,4.005,0.00098,2.003,0.00049,19.90,0.625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.77628552,42.01949560,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,39,6/13/2025,0.395,On,1126.5,118.75,-1.250,7.865,4.556,6.446,179.68,19.99,19.98,0,1,113.21,6/13/2025,Good,7.991,0.00078,2.996,0.00029,0.00,0.00,0.00,3.995,0.00039,1.998,0.00019,19.85,0.247,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.012
-93.77628534,42.01946383,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,40,6/13/2025,1.004,On,1126.4,120.00,-0.625,7.884,11.61,6.101,179.80,19.99,19.96,0,1,114.67,6/13/2025,Good,7.983,0.0020,2.994,0.00075,0.00,0.00,0.00,3.991,0.00100,1.996,0.00050,19.83,0.634,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.032
-93.77628528,42.01945745,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,41,6/13/2025,0.201,On,1126.4,120.00,-0.625,7.899,2.317,6.459,179.89,19.99,20.00,0,1,114.32,6/13/2025,Good,8.001,0.00040,3.000,0.00015,0.00,0.00,0.00,4.000,0.00020,2.000,9.974e-05,19.87,0.127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0064
-93.77628528,42.01945114,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,42,6/13/2025,0.195,On,1126.4,118.75,-1.250,7.912,2.274,6.485,179.90,19.99,19.97,0,1,114.46,6/13/2025,Good,7.988,0.00039,2.996,0.00015,0.00,0.00,0.00,3.994,0.00019,1.997,9.673e-05,19.84,0.123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0062
-93.77628512,42.01941933,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,43,6/13/2025,1.005,On,1126.2,117.50,-1.875,7.911,11.65,6.282,179.86,19.99,19.96,0,1,112.60,6/13/2025,Good,7.985,0.0020,2.995,0.00074,0.00,0.00,0.00,3.993,0.00098,1.996,0.00049,19.83,0.623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.77628492,42.01938749,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,44,6/13/2025,0.995,On,1126.1,117.50,-1.875,7.890,11.51,6.418,180.35,19.99,20.02,0,1,112.33,6/13/2025,Good,8.007,0.0019,3.003,0.00073,0.00,0.00,0.00,4.004,0.00097,2.002,0.00049,19.89,0.617,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.77628486,42.01936846,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,45,6/13/2025,0.599,On,1126.1,118.75,-1.250,7.910,6.944,6.379,180.39,19.99,19.97,0,1,113.78,6/13/2025,Good,7.987,0.0012,2.995,0.00044,0.00,0.00,0.00,3.993,0.00059,1.997,0.00030,19.84,0.376,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.019
-93.77628545,42.01933669,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,46,6/13/2025,1.005,On,1126.1,117.50,-1.875,7.886,11.62,6.481,179.78,19.99,20.02,0,1,112.29,6/13/2025,Good,8.009,0.0020,3.004,0.00074,0.00,0.00,0.00,4.005,0.00098,2.002,0.00049,19.89,0.624,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.77628510,42.01930495,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,47,6/13/2025,1.000,On,1126.0,117.50,-1.875,7.901,11.58,6.497,179.86,19.99,20.01,0,1,112.47,6/13/2025,Good,8.004,0.0020,3.002,0.00073,0.00,0.00,0.00,4.002,0.00098,2.001,0.00049,19.88,0.621,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.77628478,42.01927939,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,48,6/13/2025,0.796,On,1125.9,117.50,-1.875,7.899,9.219,6.350,180.20,19.99,19.98,0,1,112.46,6/13/2025,Good,7.993,0.0016,2.998,0.00058,0.00,0.00,0.00,3.997,0.00078,1.998,0.00039,19.85,0.494,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.025
-93.77628452,42.01924759,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,49,6/13/2025,1.000,On,1125.8,116.25,-2.500,7.904,11.59,6.417,180.70,19.99,20.00,0,1,111.36,6/13/2025,Good,7.998,0.0019,2.999,0.00072,0.00,0.00,0.00,3.999,0.00097,2.000,0.00048,19.87,0.615,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.77628515,42.01921554,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,50,6/13/2025,1.000,On,1125.7,116.25,-2.500,7.933,11.63,6.069,180.08,19.99,20.01,0,1,111.74,6/13/2025,Good,8.003,0.0019,3.001,0.00073,0.00,0.00,0.00,4.002,0.00097,2.001,0.00049,19.88,0.617,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.77628561,42.01918358,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,51,6/13/2025,1.000,On,1125.6,116.25,-2.500,7.942,11.65,6.051,179.62,19.99,19.99,0,1,111.90,6/13/2025,Good,7.995,0.0019,2.998,0.00073,0.00,0.00,0.00,3.998,0.00097,1.999,0.00049,19.86,0.617,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.031
-93.77628568,42.01917716,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,52,6/13/2025,0.200,On,1125.6,116.25,-2.500,7.955,2.333,5.950,179.58,19.99,19.87,0,1,112.09,6/13/2025,Good,7.950,0.00039,2.981,0.00015,0.00,0.00,0.00,3.975,0.00019,1.987,9.669e-05,19.74,0.123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0062
-93.77628537,42.01914520,A1/A2,TaskName 6/13/2025 (GreenStar 4 Monitor),Laudis/Tough,53,6/13/2025,1.000,On,1125.5,121.25,0.00,7.974,11.69,5.835,180.01,19.99,19.90,0,1,117.17,6/13/2025,Good,7.960,0.0020,2.985,0.00076,0.00,0.00,0.00,3.980,0.0010,1.990,0.00051,19.77,0.643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.033
