Longitude,Latitude,Field,Dataset,Product,Feature ID,Date / Time,Duration(s),Area Count,Elevation(ft),Swath Width(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Consumption Rate (Time)(gal(US)/h),Track(deg),Target Rate (Liquid)(gal(US)/ac),Rate (Volume)(gal(US)/ac),Segment ID,Pass Number,Productivity(ac/h),Date,Rate Quality,Rate (Volume) (Tough 5EC)(floz(US)/ac),Product Amount Used/Needed (Tough 5EC),Rate (Volume) (Laudis Herbicide)(floz(US)/ac),Product Amount Used/Needed (Laudis Herbicide),Rate (Mass) (Ag saver)(oz/ac),Rate (Volume) (Warrant Herbicide)(qt(US)/ac),Product Amount Used/Needed (Warrant Herbicide),Rate (Volume) (Fulltec Oil)(floz(US)/ac),Product Amount Used/Needed (Fulltec Oil),Rate (Volume) (Fulltec Adjuvant)(floz(US)/ac),Product Amount Used/Needed (Fulltec Adjuvant),Rate (Volume) (Water)(gal(US)/ac),Product Amount Used/Needed (Water),Rate (Volume) (Callisto)(floz(US)/ac),Product Amount Used/Needed (Callisto),Rate (Volume) (Ag saver)(floz(US)/ac),Product Amount Used/Needed (Ag saver),Rate (Mass) (AAtrex 4L Herbicide)(lb/ac),Rate (Volume) (Smackdown)(pt(US)/ac),Product Amount Used/Needed (Smackdown),Rate (Volume) (Surpass NXT)(pt(US)/ac),Rate (Mass) (Atrazine 4L)(lb/ac),Rate (Volume) (Gro Centric)(floz(US)/ac),Rate (Volume) (Water (1)~9)(gal(US)/ac),Product Amount Used/Needed,Area (ac)
-93.77176765,42.02266603,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,15,5/13/2025,0.205,On,1114.1,112.50,-4.375,7.780,2.338,6.393,1.592,15.00,14.92,0,1,106.02,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.980,0.00019,1.990,9.386e-05,14.38,0.087,2.985,0.00014,21.89,0.0010,0.249,2.487,0.0019,0.00,0.00,0.00,0.00,0.00,0.0060
-93.77176633,42.02269743,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,16,5/13/2025,0.995,On,1114.1,111.25,-5.000,7.711,11.26,5.940,1.615,15.00,15.05,0,1,104.07,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.012,0.00090,2.006,0.00045,14.49,0.417,3.009,0.00068,22.07,0.0050,0.251,2.508,0.0090,0.00,0.00,0.00,0.00,0.00,0.029
-93.77176527,42.02272862,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,17,5/13/2025,1.004,On,1113.8,111.25,-5.000,7.813,11.50,5.967,1.380,15.00,15.01,0,1,105.36,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.002,0.00092,2.001,0.00046,14.46,0.425,3.001,0.00069,22.01,0.0051,0.250,2.501,0.0092,0.00,0.00,0.00,0.00,0.00,0.029
-93.77176401,42.02276063,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,18,5/13/2025,1.000,On,1113.8,111.25,-5.000,7.871,11.55,5.216,0.902,15.00,14.97,0,1,106.17,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.992,0.00092,1.996,0.00046,14.42,0.425,2.994,0.00069,21.96,0.0051,0.250,2.495,0.0092,0.00,0.00,0.00,0.00,0.00,0.029
-93.77176369,42.02277917,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,19,5/13/2025,0.600,On,1113.7,111.25,-5.000,7.861,6.921,5.904,0.996,15.00,14.94,0,1,106.06,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.985,0.00055,1.992,0.00028,14.39,0.254,2.988,0.00041,21.92,0.0030,0.249,2.490,0.0055,0.00,0.00,0.00,0.00,0.00,0.018
-93.77176283,42.02280961,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,20,5/13/2025,0.996,On,1113.6,110.00,-5.625,7.642,11.17,5.394,0.251,15.00,15.04,0,1,101.93,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.009,0.00088,2.005,0.00044,14.48,0.408,3.007,0.00066,22.05,0.0049,0.251,2.506,0.0088,0.00,0.00,0.00,0.00,0.00,0.028
-93.77176264,42.02281565,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,21,5/13/2025,0.200,On,1113.5,110.00,-5.625,7.565,2.220,4.108,0.172,15.00,15.05,0,1,100.89,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.014,0.00018,2.007,8.789e-05,14.50,0.081,3.011,0.00013,22.08,0.00097,0.251,2.509,0.0018,0.00,0.00,0.00,0.00,0.00,0.0056
-93.77176259,42.02283364,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,22,5/13/2025,0.604,On,1114.1,108.75,-6.250,7.475,6.623,3.524,0.157,15.00,15.00,0,1,98.55,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.001,0.00052,2.000,0.00026,14.45,0.239,3.001,0.00039,22.00,0.0028,0.250,2.501,0.0052,0.00,0.00,0.00,0.00,0.00,0.017
-93.77176271,42.02284509,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,23,5/13/2025,0.396,On,1113.9,107.50,-6.875,7.448,4.315,4.834,0.321,15.00,15.21,0,1,96.80,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.057,0.00034,2.028,0.00017,14.66,0.156,3.043,0.00025,22.31,0.0019,0.254,2.536,0.0034,0.00,0.00,0.00,0.00,0.00,0.011
-93.77176278,42.02285086,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,24,5/13/2025,0.204,On,1114.0,106.25,-7.500,7.299,2.193,2.860,0.455,15.00,14.93,0,1,94.41,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.983,0.00017,1.991,8.323e-05,14.39,0.077,2.987,0.00012,21.90,0.00092,0.249,2.489,0.0017,0.00,0.00,0.00,0.00,0.00,0.0053
-93.77176288,42.02285641,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,25,5/13/2025,0.200,On,1113.9,105.00,-8.125,7.239,2.124,3.183,0.611,15.00,15.12,0,1,92.18,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.031,0.00016,2.016,8.064e-05,14.56,0.075,3.023,0.00012,22.17,0.00089,0.252,2.519,0.0016,0.00,0.00,0.00,0.00,0.00,0.0051
-93.77176300,42.02286085,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,26,5/13/2025,0.196,On,1113.8,103.75,-8.750,7.131,2.049,3.130,0.674,15.00,15.15,0,1,89.64,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.040,0.00015,2.020,7.701e-05,14.59,0.071,3.030,0.00012,22.22,0.00085,0.252,2.525,0.0015,0.00,0.00,0.00,0.00,0.00,0.0049
-93.77176306,42.02286532,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,27,5/13/2025,0.200,On,1113.8,102.50,-9.375,6.713,1.970,2.662,0.729,15.00,14.87,0,1,83.45,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.966,0.00014,1.983,7.182e-05,14.33,0.066,2.974,0.00011,21.81,0.00079,0.248,2.478,0.0014,0.00,0.00,0.00,0.00,0.00,0.0046
-93.77176305,42.02286970,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,28,5/13/2025,0.204,On,1113.7,101.25,-10.000,6.284,1.882,1.836,0.745,15.00,15.06,0,1,77.18,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.017,0.00014,2.008,6.863e-05,14.51,0.063,3.013,0.00010,22.09,0.00075,0.251,2.511,0.0014,0.00,0.00,0.00,0.00,0.00,0.0044
-93.77176287,42.02287383,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,29,5/13/2025,0.196,On,1113.7,97.50,-11.87,5.959,1.714,0.971,0.635,15.00,15.19,0,1,70.48,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.051,0.00012,2.026,6.072e-05,14.63,0.056,3.038,9.108e-05,22.28,0.00067,0.253,2.532,0.0012,0.00,0.00,0.00,0.00,0.00,0.0038
-93.77220136,42.02289363,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,30,5/13/2025,0.195,On,1116.3,18.75,-50.00,5.454,1.562,9.471,183.68,15.00,14.39,0,2,12.41,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.837,2.015e-05,1.919,1.008e-05,13.86,0.0093,2.878,1.511e-05,21.10,0.00011,0.240,2.398,0.00020,0.00,0.00,0.00,0.00,0.00,0.00067
-93.77220182,42.02288818,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,31,5/13/2025,0.201,On,1116.3,81.25,-18.75,5.937,1.752,11.82,183.83,15.00,14.58,0,2,58.53,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.889,9.927e-05,1.944,4.963e-05,14.05,0.046,2.916,7.445e-05,21.39,0.00055,0.243,2.430,0.00099,0.00,0.00,0.00,0.00,0.00,0.0033
-93.77220491,42.02285744,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,32,5/13/2025,1.000,On,1116.6,120.00,0.625,6.847,10.02,13.18,182.79,15.00,14.87,0,2,99.33,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.966,0.00086,1.983,0.00043,14.33,0.395,2.975,0.00064,21.82,0.0047,0.248,2.479,0.0086,0.00,0.00,0.00,0.00,0.00,0.028
-93.77220851,42.02282494,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,33,5/13/2025,1.000,On,1117.1,121.25,0.00,8.089,11.86,5.940,180.62,15.00,14.63,0,2,118.81,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.900,0.0010,1.950,0.00050,14.09,0.465,2.925,0.00075,21.45,0.0055,0.244,2.438,0.010,0.00,0.00,0.00,0.00,0.00,0.033
-93.77220994,42.02279493,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,34,5/13/2025,1.000,On,1117.5,121.25,0.00,7.669,11.26,10.32,180.56,15.00,14.96,0,2,112.86,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.988,0.00098,1.994,0.00049,14.41,0.452,2.991,0.00073,21.94,0.0054,0.249,2.493,0.0098,0.00,0.00,0.00,0.00,0.00,0.031
-93.77221055,42.02276208,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,35,5/13/2025,1.000,On,1117.8,121.25,0.00,7.688,11.28,9.881,181.46,15.00,14.94,0,2,112.99,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.983,0.00098,1.991,0.00049,14.39,0.452,2.987,0.00073,21.91,0.0054,0.249,2.489,0.0098,0.00,0.00,0.00,0.00,0.00,0.031
-93.77221229,42.02272690,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,36,5/13/2025,1.000,On,1118.1,121.25,0.00,8.590,12.60,7.277,181.56,15.00,14.88,0,2,126.30,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.968,0.0011,1.984,0.00054,14.34,0.503,2.976,0.00082,21.83,0.0060,0.248,2.480,0.011,0.00,0.00,0.00,0.00,0.00,0.035
-93.77221390,42.02269180,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,37,5/13/2025,1.000,On,1118.4,121.25,0.00,8.724,12.80,8.148,181.84,15.00,14.90,0,2,128.31,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.972,0.0011,1.986,0.00055,14.35,0.511,2.979,0.00083,21.85,0.0061,0.248,2.483,0.011,0.00,0.00,0.00,0.00,0.00,0.036
-93.77221593,42.02265603,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,38,5/13/2025,0.999,On,1118.8,121.25,0.00,8.752,12.83,8.491,181.32,15.00,14.98,0,2,128.70,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.995,0.0011,1.997,0.00056,14.43,0.515,2.996,0.00084,21.97,0.0061,0.250,2.497,0.011,0.00,0.00,0.00,0.00,0.00,0.036
-93.77221795,42.02262052,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,39,5/13/2025,1.005,On,1119.2,121.25,0.00,8.905,13.14,7.906,180.70,15.00,14.95,0,2,130.98,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.987,0.0011,1.993,0.00057,14.40,0.527,2.990,0.00085,21.93,0.0063,0.249,2.492,0.011,0.00,0.00,0.00,0.00,0.00,0.037
-93.77221879,42.02258476,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,40,5/13/2025,0.991,On,1119.5,121.25,0.00,8.821,12.82,8.307,181.20,15.00,15.02,0,2,129.67,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.004,0.0011,2.002,0.00056,14.47,0.516,3.003,0.00084,22.02,0.0061,0.250,2.503,0.011,0.00,0.00,0.00,0.00,0.00,0.036
-93.77221931,42.02254862,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,41,5/13/2025,1.005,On,1119.6,121.25,0.00,8.949,13.20,7.705,181.80,15.00,14.96,0,2,131.60,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.989,0.0011,1.995,0.00057,14.41,0.529,2.992,0.00086,21.94,0.0063,0.249,2.493,0.011,0.00,0.00,0.00,0.00,0.00,0.037
-93.77222135,42.02251218,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,42,5/13/2025,1.000,On,1119.8,121.25,0.00,8.988,13.18,6.882,181.25,15.00,14.97,0,2,132.06,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.992,0.0011,1.996,0.00057,14.42,0.529,2.994,0.00086,21.95,0.0063,0.249,2.495,0.011,0.00,0.00,0.00,0.00,0.00,0.037
-93.77222277,42.02247636,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,43,5/13/2025,1.000,On,1119.7,121.25,0.00,8.989,13.20,6.546,181.01,15.00,14.98,0,2,132.29,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.994,0.0011,1.997,0.00057,14.43,0.530,2.996,0.00086,21.97,0.0063,0.250,2.496,0.011,0.00,0.00,0.00,0.00,0.00,0.037
-93.77222401,42.02244041,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,44,5/13/2025,0.999,On,1119.6,121.25,0.00,8.891,13.03,5.905,181.18,15.00,14.99,0,2,130.74,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.999,0.0011,1.999,0.00057,14.44,0.524,2.999,0.00085,21.99,0.0062,0.250,2.499,0.011,0.00,0.00,0.00,0.00,0.00,0.036
-93.77222504,42.02240712,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,45,5/13/2025,1.000,On,1119.4,121.25,0.00,8.759,12.85,2.551,181.65,15.00,14.98,0,2,128.74,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.994,0.0011,1.997,0.00056,14.43,0.516,2.996,0.00084,21.97,0.0061,0.250,2.496,0.011,0.00,0.00,0.00,0.00,0.00,0.036
-93.77222623,42.02237748,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,46,5/13/2025,1.001,On,1119.7,121.25,0.00,7.829,11.50,4.744,182.03,15.00,15.07,0,2,115.08,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.019,0.0010,2.009,0.00050,14.52,0.465,3.014,0.00075,22.10,0.0055,0.251,2.512,0.010,0.00,0.00,0.00,0.00,0.00,0.032
-93.77222754,42.02235080,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,47,5/13/2025,0.999,On,1119.6,121.25,0.00,7.088,10.39,4.883,182.18,15.00,15.18,0,2,104.22,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.048,0.00091,2.024,0.00046,14.62,0.423,3.036,0.00069,22.26,0.0050,0.253,2.530,0.0091,0.00,0.00,0.00,0.00,0.00,0.029
-93.77222773,42.02234073,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,48,5/13/2025,0.396,On,1119.5,121.25,0.00,6.514,3.786,4.346,182.42,15.00,15.12,0,2,95.80,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.031,0.00033,2.016,0.00017,14.56,0.153,3.023,0.00025,22.17,0.0018,0.252,2.519,0.0033,0.00,0.00,0.00,0.00,0.00,0.011
-93.77222810,42.02233596,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,49,5/13/2025,0.205,On,1119.5,120.00,-0.625,6.348,1.909,4.801,182.23,15.00,15.12,0,2,92.37,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.031,0.00017,2.016,8.283e-05,14.56,0.077,3.023,0.00012,22.17,0.00091,0.252,2.519,0.0017,0.00,0.00,0.00,0.00,0.00,0.0053
-93.77222848,42.02233125,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,50,5/13/2025,0.199,On,1119.5,117.50,-1.875,6.234,1.821,4.616,182.24,15.00,15.22,0,2,88.85,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.060,0.00016,2.030,7.788e-05,14.67,0.072,3.045,0.00012,22.33,0.00086,0.254,2.537,0.0016,0.00,0.00,0.00,0.00,0.00,0.0049
-93.77222838,42.02232645,J,TaskName 5/13/2025 (GreenStar 4 Monitor),smackdown/callisto/agsaver/atrazine,51,5/13/2025,0.200,On,1119.5,115.00,-3.125,6.107,1.795,3.969,182.43,15.00,15.19,0,2,85.28,5/13/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.051,0.00015,2.026,7.497e-05,14.63,0.069,3.038,0.00011,22.28,0.00082,0.253,2.532,0.0015,0.00,0.00,0.00,0.00,0.00,0.0047
