Longitude,Latitude,Field,Dataset,Product,Feature ID,Date / Time,Duration(s),Area Count,Elevation(ft),Swath Width(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Consumption Rate (Time)(gal(US)/h),Track(deg),Target Rate (Liquid)(gal(US)/ac),Rate (Volume)(gal(US)/ac),Segment ID,Pass Number,Productivity(ac/h),Date,Rate Quality,Rate (Volume) (Tough 5EC)(floz(US)/ac),Product Amount Used/Needed (Tough 5EC),Rate (Volume) (Laudis Herbicide)(floz(US)/ac),Product Amount Used/Needed (Laudis Herbicide),Rate (Mass) (Ag saver)(oz/ac),Rate (Volume) (Warrant Herbicide)(qt(US)/ac),Product Amount Used/Needed (Warrant Herbicide),Rate (Volume) (Fulltec Oil)(floz(US)/ac),Product Amount Used/Needed (Fulltec Oil),Rate (Volume) (Fulltec Adjuvant)(floz(US)/ac),Product Amount Used/Needed (Fulltec Adjuvant),Rate (Volume) (Water)(gal(US)/ac),Product Amount Used/Needed (Water),Rate (Volume) (Callisto)(floz(US)/ac),Product Amount Used/Needed (Callisto),Rate (Volume) (Ag saver)(floz(US)/ac),Product Amount Used/Needed (Ag saver),Rate (Mass) (AAtrex 4L Herbicide)(lb/ac),Rate (Volume) (Smackdown)(pt(US)/ac),Product Amount Used/Needed (Smackdown),Rate (Volume) (Surpass NXT)(pt(US)/ac),Rate (Mass) (Atrazine 4L)(lb/ac),Rate (Volume) (Gro Centric)(floz(US)/ac),Rate (Volume) (Water (1)~9)(gal(US)/ac),Product Amount Used/Needed,Area (ac)
-93.75871085,42.01730602,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,11,6/2/2025,1.000,On,1094.5,118.75,-1.250,8.327,12.21,4.828,180.29,19.99,19.83,0,1,119.81,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.966,0.0010,1.983,0.00052,19.25,0.641,2.975,0.00077,23.80,0.0062,0.00,0.00,0.00,2.479,0.248,1.983,0.00,0.00,0.033
-93.75871156,42.01727217,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,12,6/2/2025,1.000,On,1094.3,118.75,-1.250,8.103,11.88,6.316,179.49,19.99,19.99,0,1,116.59,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.999,0.0010,1.999,0.00051,19.40,0.628,2.999,0.00076,23.99,0.0061,0.00,0.00,0.00,2.499,0.250,1.999,0.00,0.00,0.032
-93.75871166,42.01723790,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,13,6/2/2025,0.996,On,1094.3,118.75,-1.250,8.502,12.41,5.644,179.33,19.99,19.85,0,1,122.33,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.970,0.0010,1.985,0.00052,19.27,0.652,2.978,0.00079,23.82,0.0063,0.00,0.00,0.00,2.482,0.248,1.985,0.00,0.00,0.034
-93.75871090,42.01720361,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,14,6/2/2025,1.004,On,1094.2,118.75,-1.250,8.507,12.52,6.702,179.81,19.99,19.97,0,1,122.41,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.993,0.0011,1.997,0.00053,19.38,0.662,2.995,0.00080,23.96,0.0064,0.00,0.00,0.00,2.496,0.250,1.997,0.00,0.00,0.034
-93.75871106,42.01716847,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,15,6/2/2025,0.995,On,1094.1,118.75,-1.250,8.589,12.53,5.963,179.38,19.99,19.85,0,1,123.62,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.970,0.0011,1.985,0.00053,19.26,0.658,2.977,0.00079,23.82,0.0064,0.00,0.00,0.00,2.481,0.248,1.985,0.00,0.00,0.034
-93.75871053,42.01713349,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,16,6/2/2025,1.000,On,1094.1,118.75,-1.250,8.725,12.79,6.239,179.92,19.99,19.90,0,1,125.54,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.980,0.0011,1.990,0.00054,19.31,0.674,2.985,0.00081,23.88,0.0065,0.00,0.00,0.00,2.488,0.249,1.990,0.00,0.00,0.035
-93.75871028,42.01709829,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,17,6/2/2025,1.000,On,1093.9,118.75,-1.250,8.712,12.78,6.431,180.55,19.99,19.99,0,1,125.41,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.997,0.0011,1.999,0.00054,19.40,0.676,2.998,0.00082,23.98,0.0065,0.00,0.00,0.00,2.498,0.250,1.999,0.00,0.00,0.035
-93.75871082,42.01706282,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,18,6/2/2025,1.000,On,1094.1,118.75,-1.250,8.763,12.85,5.885,180.20,19.99,19.92,0,1,126.12,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.984,0.0011,1.992,0.00055,19.33,0.677,2.988,0.00082,23.90,0.0065,0.00,0.00,0.00,2.490,0.249,1.992,0.00,0.00,0.035
-93.75871106,42.01702797,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,19,6/2/2025,1.001,On,1093.9,118.75,-1.250,8.722,12.80,6.496,180.46,19.99,19.99,0,1,125.48,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.999,0.0011,1.999,0.00054,19.40,0.677,2.999,0.00082,23.99,0.0065,0.00,0.00,0.00,2.499,0.250,1.999,0.00,0.00,0.035
-93.75871109,42.01699191,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,20,6/2/2025,0.999,On,1093.8,118.75,-1.250,8.773,12.85,5.262,180.89,19.99,19.94,0,1,126.21,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.988,0.0011,1.994,0.00055,19.35,0.678,2.991,0.00082,23.93,0.0065,0.00,0.00,0.00,2.492,0.249,1.994,0.00,0.00,0.035
-93.75871165,42.01696396,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,21,6/2/2025,0.800,On,1093.7,118.75,-1.250,8.895,10.44,5.566,180.61,19.99,19.90,0,1,128.02,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.980,0.00088,1.990,0.00044,19.31,0.549,2.985,0.00066,23.88,0.0053,0.00,0.00,0.00,2.488,0.249,1.990,0.00,0.00,0.028
-93.75871256,42.01692841,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,22,6/2/2025,1.000,On,1093.6,117.50,-1.875,8.761,12.85,5.397,179.84,19.99,19.97,0,1,124.76,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.995,0.0011,1.997,0.00054,19.39,0.672,2.996,0.00081,23.97,0.0065,0.00,0.00,0.00,2.497,0.250,1.997,0.00,0.00,0.035
-93.75871277,42.01689347,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,23,6/2/2025,1.000,On,1093.6,117.50,-1.875,8.786,12.88,6.011,179.44,19.99,19.89,0,1,125.08,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.978,0.0011,1.989,0.00054,19.30,0.671,2.983,0.00081,23.87,0.0065,0.00,0.00,0.00,2.486,0.249,1.989,0.00,0.00,0.035
-93.75871197,42.01685834,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,24,6/2/2025,1.000,On,1093.6,117.50,-1.875,8.658,12.70,6.399,179.91,19.99,20.04,0,1,123.30,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.009,0.0011,2.004,0.00054,19.45,0.666,3.006,0.00080,24.05,0.0064,0.00,0.00,0.00,2.505,0.251,2.004,0.00,0.00,0.034
-93.75871179,42.01684429,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,25,6/2/2025,0.401,On,1093.5,117.50,-1.875,8.761,5.152,5.428,180.08,19.99,19.96,0,1,124.77,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.993,0.00043,1.996,0.00022,19.38,0.269,2.995,0.00033,23.96,0.0026,0.00,0.00,0.00,2.496,0.250,1.996,0.00,0.00,0.014
-93.75871149,42.01680900,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,26,6/2/2025,0.999,On,1093.4,118.75,-1.250,8.793,12.88,5.244,180.22,19.99,19.81,0,1,126.54,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.962,0.0011,1.981,0.00054,19.23,0.675,2.971,0.00082,23.77,0.0065,0.00,0.00,0.00,2.476,0.248,1.981,0.00,0.00,0.035
-93.75871170,42.01680204,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,27,6/2/2025,0.200,On,1093.5,118.75,-1.250,8.760,2.570,5.812,180.09,19.99,19.76,0,1,126.09,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.951,0.00022,1.976,0.00011,19.17,0.134,2.963,0.00016,23.71,0.0013,0.00,0.00,0.00,2.470,0.247,1.976,0.00,0.00,0.0070
-93.75871163,42.01676676,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,28,6/2/2025,1.000,On,1093.4,117.50,-1.875,8.725,12.79,5.772,180.21,19.99,19.89,0,1,124.22,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.977,0.0011,1.989,0.00054,19.30,0.666,2.983,0.00080,23.86,0.0064,0.00,0.00,0.00,2.486,0.249,1.989,0.00,0.00,0.035
-93.75871157,42.01675256,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,29,6/2/2025,0.400,On,1093.4,117.50,-1.875,8.746,5.129,5.511,180.30,19.99,19.89,0,1,124.52,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.978,0.00043,1.989,0.00021,19.30,0.267,2.984,0.00032,23.87,0.0026,0.00,0.00,0.00,2.486,0.249,1.989,0.00,0.00,0.014
-93.75871119,42.01671742,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,30,6/2/2025,1.000,On,1093.4,118.75,-1.250,8.793,12.90,6.039,180.36,19.99,19.87,0,1,126.57,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.974,0.0011,1.987,0.00055,19.29,0.678,2.981,0.00082,23.85,0.0066,0.00,0.00,0.00,2.484,0.248,1.987,0.00,0.00,0.035
-93.75871118,42.01668221,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,31,6/2/2025,1.000,On,1093.3,118.75,-1.250,8.658,12.70,7.239,180.18,19.99,20.14,0,1,124.61,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.027,0.0011,2.014,0.00054,19.54,0.676,3.020,0.00082,24.16,0.0065,0.00,0.00,0.00,2.517,0.252,2.014,0.00,0.00,0.035
-93.75871107,42.01664663,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,32,6/2/2025,1.000,On,1093.1,118.75,-1.250,8.907,13.06,6.016,179.87,19.99,20.07,0,1,128.18,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.014,0.0011,2.007,0.00056,19.48,0.694,3.010,0.00084,24.08,0.0067,0.00,0.00,0.00,2.509,0.251,2.007,0.00,0.00,0.036
-93.75871096,42.01661118,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,33,6/2/2025,0.995,On,1093.1,118.75,-1.250,8.768,12.79,6.619,179.72,19.99,20.00,0,1,126.14,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.000,0.0011,2.000,0.00054,19.41,0.677,3.000,0.00082,24.00,0.0065,0.00,0.00,0.00,2.500,0.250,2.000,0.00,0.00,0.035
-93.75871103,42.01657580,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,34,6/2/2025,1.000,On,1093.2,118.75,-1.250,8.797,12.90,6.699,179.39,19.99,19.93,0,1,126.60,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.986,0.0011,1.993,0.00055,19.34,0.680,2.989,0.00082,23.91,0.0066,0.00,0.00,0.00,2.491,0.249,1.993,0.00,0.00,0.035
-93.75871077,42.01654078,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,35,6/2/2025,1.000,On,1093.3,118.75,-1.250,8.751,12.83,7.165,179.11,19.99,19.99,0,1,125.96,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.997,0.0011,1.999,0.00055,19.40,0.679,2.998,0.00082,23.98,0.0066,0.00,0.00,0.00,2.498,0.250,1.999,0.00,0.00,0.035
-93.75871005,42.01650535,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,36,6/2/2025,1.005,On,1093.3,118.75,-1.250,8.741,12.88,7.130,179.11,19.99,19.97,0,1,125.81,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.994,0.0011,1.997,0.00055,19.38,0.681,2.996,0.00082,23.96,0.0066,0.00,0.00,0.00,2.496,0.250,1.997,0.00,0.00,0.035
-93.75870909,42.01646932,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,37,6/2/2025,0.995,On,1093.2,118.75,-1.250,8.865,12.93,5.705,179.62,19.99,19.90,0,1,127.53,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.980,0.0011,1.990,0.00055,19.31,0.681,2.985,0.00082,23.88,0.0066,0.00,0.00,0.00,2.487,0.249,1.990,0.00,0.00,0.035
-93.75870851,42.01643596,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,38,6/2/2025,1.005,On,1093.1,118.75,-1.250,8.754,12.89,3.165,180.62,19.99,19.74,0,1,125.91,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.948,0.0011,1.974,0.00054,19.16,0.673,2.961,0.00081,23.69,0.0065,0.00,0.00,0.00,2.467,0.247,1.974,0.00,0.00,0.035
-93.75870897,42.01640544,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,39,6/2/2025,0.995,On,1093.3,118.75,-1.250,7.909,11.53,4.728,180.54,19.99,20.12,0,1,113.71,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.023,0.00099,2.012,0.00049,19.52,0.614,3.017,0.00074,24.14,0.0059,0.00,0.00,0.00,2.514,0.251,2.012,0.00,0.00,0.031
-93.75870980,42.01637704,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,40,6/2/2025,1.005,On,1093.6,118.75,-1.250,7.400,10.90,5.736,179.80,19.99,20.29,0,1,106.46,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.059,0.00094,2.029,0.00047,19.69,0.585,3.044,0.00071,24.35,0.0057,0.00,0.00,0.00,2.537,0.254,2.029,0.00,0.00,0.030
-93.75870972,42.01635152,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,41,6/2/2025,0.995,On,1093.6,118.75,-1.250,6.765,9.859,4.764,179.98,19.99,20.18,0,1,97.24,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.037,0.00085,2.018,0.00042,19.59,0.526,3.027,0.00064,24.22,0.0051,0.00,0.00,0.00,2.523,0.252,2.018,0.00,0.00,0.027
-93.75870986,42.01634153,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,42,6/2/2025,0.405,On,1093.5,118.75,-1.250,6.306,3.745,3.953,180.02,19.99,20.24,0,1,90.74,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.047,0.00032,2.024,0.00016,19.64,0.201,3.036,0.00024,24.28,0.0019,0.00,0.00,0.00,2.530,0.253,2.024,0.00,0.00,0.010
-93.75849439,42.01649928,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,43,6/2/2025,0.195,On,1092.8,43.75,-38.75,7.441,2.126,6.591,90.75,19.99,18.95,0,2,39.42,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.791,6.324e-05,1.895,3.162e-05,18.40,0.039,2.843,4.743e-05,22.75,0.00038,0.00,0.00,0.00,2.369,0.237,1.895,0.00,0.00,0.0021
-93.75848615,42.01649928,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,44,6/2/2025,0.200,On,1092.9,91.25,-15.00,7.508,2.201,6.505,90.68,19.99,18.58,0,2,83.01,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.716,0.00013,1.858,6.694e-05,18.03,0.083,2.787,0.00010,22.30,0.00080,0.00,0.00,0.00,2.323,0.232,1.858,0.00,0.00,0.0046
-93.75844369,42.01649908,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,45,6/2/2025,1.000,On,1092.8,120.00,-0.625,7.681,11.26,5.919,90.96,19.99,19.97,0,2,111.63,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.994,0.00097,1.997,0.00048,19.38,0.601,2.995,0.00073,23.96,0.0058,0.00,0.00,0.00,2.496,0.250,1.997,0.00,0.00,0.031
-93.75840189,42.01649888,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,46,6/2/2025,0.996,On,1092.7,120.00,-0.625,7.825,11.41,5.833,91.27,19.99,19.84,0,2,113.62,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.969,0.00097,1.984,0.00049,19.26,0.605,2.977,0.00073,23.81,0.0058,0.00,0.00,0.00,2.481,0.248,1.984,0.00,0.00,0.031
-93.75836799,42.01649826,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,47,6/2/2025,0.804,On,1092.7,120.00,-0.625,7.794,9.196,6.289,91.26,19.99,19.87,0,2,113.43,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.974,0.00079,1.987,0.00039,19.28,0.489,2.981,0.00059,23.85,0.0047,0.00,0.00,0.00,2.484,0.248,1.987,0.00,0.00,0.025
-93.75832507,42.01649771,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,48,6/2/2025,0.996,On,1092.7,118.75,-1.250,7.873,11.48,6.305,90.72,19.99,19.92,0,2,113.15,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.985,0.00097,1.992,0.00049,19.34,0.605,2.989,0.00073,23.91,0.0058,0.00,0.00,0.00,2.491,0.249,1.992,0.00,0.00,0.031
-93.75828121,42.01649705,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,49,6/2/2025,1.004,On,1092.6,118.75,-1.250,8.076,11.89,5.685,89.84,19.99,19.89,0,2,116.25,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.978,0.0010,1.989,0.00050,19.30,0.626,2.984,0.00076,23.87,0.0060,0.00,0.00,0.00,2.486,0.249,1.989,0.00,0.00,0.032
-93.75823759,42.01649737,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,50,6/2/2025,0.996,On,1092.6,118.75,-1.250,8.073,11.78,6.097,90.02,19.99,19.88,0,2,116.09,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.975,0.00100,1.988,0.00050,19.29,0.620,2.981,0.00075,23.85,0.0060,0.00,0.00,0.00,2.485,0.248,1.988,0.00,0.00,0.032
-93.75819379,42.01649757,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,51,6/2/2025,0.999,On,1092.6,118.75,-1.250,8.074,11.82,6.347,90.37,19.99,20.02,0,2,116.13,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.003,0.0010,2.002,0.00050,19.43,0.626,3.003,0.00076,24.02,0.0060,0.00,0.00,0.00,2.502,0.250,2.002,0.00,0.00,0.032
-93.75815014,42.01649711,67,TaskName 6/2/2025 (GreenStar 4 Monitor),Surpass/agsaver/callisto/atrazine,52,6/2/2025,1.001,On,1092.6,118.75,-1.250,8.083,11.85,6.309,89.94,19.99,19.94,0,2,116.15,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.989,0.0010,1.994,0.00050,19.36,0.625,2.992,0.00075,23.93,0.0060,0.00,0.00,0.00,2.493,0.249,1.994,0.00,0.00,0.032
