Longitude,Latitude,Field,Dataset,Product,Feature ID,Date / Time,Duration(s),Area Count,Elevation(ft),Swath Width(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Consumption Rate (Time)(gal(US)/h),Track(deg),Target Rate (Liquid)(gal(US)/ac),Rate (Volume)(gal(US)/ac),Segment ID,Pass Number,Productivity(ac/h),Date,Rate Quality,Rate (Volume) (Tough 5EC)(floz(US)/ac),Product Amount Used/Needed (Tough 5EC),Rate (Volume) (Laudis Herbicide)(floz(US)/ac),Product Amount Used/Needed (Laudis Herbicide),Rate (Mass) (Ag saver)(oz/ac),Rate (Volume) (Warrant Herbicide)(qt(US)/ac),Product Amount Used/Needed (Warrant Herbicide),Rate (Volume) (Fulltec Oil)(floz(US)/ac),Product Amount Used/Needed (Fulltec Oil),Rate (Volume) (Fulltec Adjuvant)(floz(US)/ac),Product Amount Used/Needed (Fulltec Adjuvant),Rate (Volume) (Water)(gal(US)/ac),Product Amount Used/Needed (Water),Rate (Volume) (Callisto)(floz(US)/ac),Product Amount Used/Needed (Callisto),Rate (Volume) (Ag saver)(floz(US)/ac),Product Amount Used/Needed (Ag saver),Rate (Mass) (AAtrex 4L Herbicide)(lb/ac),Rate (Volume) (Smackdown)(pt(US)/ac),Product Amount Used/Needed (Smackdown),Rate (Volume) (Surpass NXT)(pt(US)/ac),Rate (Mass) (Atrazine 4L)(lb/ac),Rate (Volume) (Gro Centric)(floz(US)/ac),Rate (Volume) (Water (1)~9)(gal(US)/ac),Product Amount Used/Needed,Area (ac)
-93.76844939,42.02207330,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,11,6/2/2025,1.000,On,1110.4,113.75,-3.750,6.076,8.904,5.427,89.76,41.99,40.60,0,1,83.71,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.119,0.0015,4.060,0.00074,39.78,0.925,0.00,0.00,48.72,0.0088,0.00,0.00,0.00,0.00,0.00,5.684,0.00,0.00,0.023
-93.76841660,42.02207309,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,12,6/2/2025,1.001,On,1110.3,113.75,-3.750,6.068,8.888,5.108,89.14,41.99,41.31,0,1,83.47,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.262,0.0015,4.131,0.00075,40.49,0.940,0.00,0.00,49.57,0.0090,0.00,0.00,0.00,0.00,0.00,5.784,0.00,0.00,0.023
-93.76839663,42.02207315,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,13,6/2/2025,0.599,On,1110.2,112.50,-4.375,6.109,5.376,6.030,89.00,41.99,41.53,0,1,83.44,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.307,0.00090,4.153,0.00045,40.70,0.565,0.00,0.00,49.84,0.0054,0.00,0.00,0.00,0.00,0.00,5.815,0.00,0.00,0.014
-93.76836267,42.02207378,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,14,6/2/2025,1.001,On,1110.0,113.75,-3.750,6.223,9.140,5.150,89.49,41.99,40.92,0,1,85.84,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.184,0.0015,4.092,0.00076,40.10,0.957,0.00,0.00,49.11,0.0092,0.00,0.00,0.00,0.00,0.00,5.729,0.00,0.00,0.024
-93.76833105,42.02207377,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,15,6/2/2025,1.000,On,1109.8,113.75,-3.750,6.155,9.032,3.521,89.06,41.99,40.92,0,1,84.91,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.184,0.0015,4.092,0.00075,40.10,0.946,0.00,0.00,49.10,0.0090,0.00,0.00,0.00,0.00,0.00,5.729,0.00,0.00,0.024
-93.76830200,42.02207395,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,16,6/2/2025,1.004,On,1109.7,113.75,-3.750,5.552,8.176,5.077,88.83,41.99,43.10,0,1,76.55,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.620,0.0014,4.310,0.00072,42.24,0.902,0.00,0.00,51.72,0.0086,0.00,0.00,0.00,0.00,0.00,6.034,0.00,0.00,0.021
-93.76827210,42.02207482,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,17,6/2/2025,0.995,On,1109.5,113.75,-3.750,5.512,8.051,4.929,89.55,41.99,43.95,0,1,76.07,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.789,0.0014,4.395,0.00072,43.07,0.905,0.00,0.00,52.74,0.0087,0.00,0.00,0.00,0.00,0.00,6.152,0.00,0.00,0.021
-93.76824243,42.02207516,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,18,6/2/2025,1.005,On,1109.4,113.75,-3.750,5.524,8.146,5.166,89.81,41.99,43.40,0,1,76.20,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.679,0.0014,4.340,0.00072,42.53,0.905,0.00,0.00,52.07,0.0087,0.00,0.00,0.00,0.00,0.00,6.075,0.00,0.00,0.021
-93.76821300,42.02207529,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,19,6/2/2025,1.000,On,1109.2,113.75,-3.750,5.456,8.009,5.327,89.62,41.99,42.32,0,1,75.29,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.464,0.0014,4.232,0.00069,41.47,0.867,0.00,0.00,50.78,0.0083,0.00,0.00,0.00,0.00,0.00,5.925,0.00,0.00,0.021
-93.76818505,42.02207518,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,20,6/2/2025,1.000,On,1109.2,113.75,-3.750,5.366,7.874,4.488,89.04,41.99,42.02,0,1,74.02,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.404,0.0013,4.202,0.00067,41.18,0.847,0.00,0.00,50.42,0.0081,0.00,0.00,0.00,0.00,0.00,5.883,0.00,0.00,0.021
-93.76816012,42.02207538,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,21,6/2/2025,0.995,On,1109.1,113.75,-3.750,4.960,7.234,4.365,88.74,41.99,42.23,0,1,68.35,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.446,0.0012,4.223,0.00062,41.39,0.782,0.00,0.00,50.68,0.0075,0.00,0.00,0.00,0.00,0.00,5.913,0.00,0.00,0.019
-93.76813610,42.02207578,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,22,6/2/2025,1.005,On,1109.1,113.75,-3.750,4.476,6.601,4.977,89.03,41.99,43.36,0,1,61.75,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.671,0.0012,4.336,0.00058,42.49,0.732,0.00,0.00,52.03,0.0070,0.00,0.00,0.00,0.00,0.00,6.070,0.00,0.00,0.017
-93.76810887,42.02207681,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,23,6/2/2025,0.996,On,1109.0,113.75,-3.750,4.718,6.886,5.897,89.94,41.99,43.00,0,1,65.00,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.599,0.0012,4.300,0.00060,42.14,0.758,0.00,0.00,51.60,0.0072,0.00,0.00,0.00,0.00,0.00,6.020,0.00,0.00,0.018
-93.76810318,42.02207694,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,24,6/2/2025,0.199,On,1109.0,113.75,-3.750,5.071,1.489,3.507,90.00,41.99,41.28,0,1,70.33,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.255,0.00025,4.128,0.00013,40.45,0.157,0.00,0.00,49.53,0.0015,0.00,0.00,0.00,0.00,0.00,5.779,0.00,0.00,0.0039
-93.76807744,42.02207686,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,25,6/2/2025,1.001,On,1109.0,115.00,-3.125,5.071,7.438,2.585,89.83,41.99,40.93,0,1,70.62,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.185,0.0013,4.093,0.00063,40.11,0.788,0.00,0.00,49.11,0.0075,0.00,0.00,0.00,0.00,0.00,5.730,0.00,0.00,0.020
-93.76805710,42.02207672,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,26,6/2/2025,0.999,On,1109.0,115.00,-3.125,4.349,6.352,4.118,89.58,41.99,42.09,0,1,60.43,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.418,0.0011,4.209,0.00055,41.25,0.692,0.00,0.00,50.51,0.0066,0.00,0.00,0.00,0.00,0.00,5.893,0.00,0.00,0.017
-93.76803149,42.02207694,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,27,6/2/2025,1.000,On,1109.0,115.00,-3.125,4.100,5.991,6.659,89.47,41.99,44.00,0,1,56.94,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.800,0.0011,4.400,0.00054,43.12,0.682,0.00,0.00,52.80,0.0065,0.00,0.00,0.00,0.00,0.00,6.160,0.00,0.00,0.016
-93.76800335,42.02207700,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,28,6/2/2025,1.001,On,1108.9,115.00,-3.125,5.006,7.346,4.523,89.16,41.99,40.87,0,1,69.75,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.174,0.0012,4.087,0.00062,40.05,0.777,0.00,0.00,49.04,0.0074,0.00,0.00,0.00,0.00,0.00,5.722,0.00,0.00,0.019
-93.76797665,42.02207723,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,29,6/2/2025,1.000,On,1108.9,115.00,-3.125,5.109,7.503,4.657,89.00,41.99,40.63,0,1,71.31,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.126,0.0013,4.063,0.00063,39.82,0.789,0.00,0.00,48.76,0.0075,0.00,0.00,0.00,0.00,0.00,5.688,0.00,0.00,0.020
-93.76795005,42.02207784,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,30,6/2/2025,0.999,On,1108.8,115.00,-3.125,4.884,7.162,5.067,89.43,41.99,41.80,0,1,68.14,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.360,0.0012,4.180,0.00062,40.97,0.775,0.00,0.00,50.16,0.0074,0.00,0.00,0.00,0.00,0.00,5.852,0.00,0.00,0.019
-93.76792302,42.02207832,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,31,6/2/2025,1.000,On,1108.8,115.00,-3.125,4.977,7.310,5.272,89.84,41.99,41.59,0,1,69.47,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.317,0.0013,4.159,0.00063,40.75,0.786,0.00,0.00,49.90,0.0075,0.00,0.00,0.00,0.00,0.00,5.822,0.00,0.00,0.019
-93.76789646,42.02207812,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,32,6/2/2025,1.000,On,1108.8,115.00,-3.125,4.979,7.310,5.507,89.33,41.99,41.67,0,1,69.47,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.334,0.0013,4.167,0.00063,40.83,0.788,0.00,0.00,50.00,0.0075,0.00,0.00,0.00,0.00,0.00,5.833,0.00,0.00,0.019
-93.76786947,42.02207815,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,33,6/2/2025,1.001,On,1108.8,115.00,-3.125,4.955,7.274,5.185,89.03,41.99,41.85,0,1,69.06,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.370,0.0013,4.185,0.00063,41.01,0.788,0.00,0.00,50.22,0.0075,0.00,0.00,0.00,0.00,0.00,5.859,0.00,0.00,0.019
-93.76784263,42.02207865,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,34,6/2/2025,0.999,On,1108.8,115.00,-3.125,4.970,7.297,5.288,89.34,41.99,41.84,0,1,69.42,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.367,0.0013,4.184,0.00063,41.00,0.790,0.00,0.00,50.20,0.0076,0.00,0.00,0.00,0.00,0.00,5.857,0.00,0.00,0.019
-93.76781588,42.02207920,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,35,6/2/2025,1.000,On,1108.8,115.00,-3.125,4.965,7.290,4.792,89.64,41.99,41.83,0,1,69.29,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.366,0.0013,4.183,0.00063,40.99,0.789,0.00,0.00,50.20,0.0075,0.00,0.00,0.00,0.00,0.00,5.856,0.00,0.00,0.019
-93.76778922,42.02207923,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,36,6/2/2025,1.000,On,1108.8,115.00,-3.125,4.950,7.264,4.803,89.42,41.99,41.75,0,1,69.04,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.350,0.0013,4.175,0.00063,40.92,0.785,0.00,0.00,50.10,0.0075,0.00,0.00,0.00,0.00,0.00,5.845,0.00,0.00,0.019
-93.76776241,42.02207941,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,37,6/2/2025,1.000,On,1108.9,115.00,-3.125,4.979,7.306,5.182,89.36,41.99,41.81,0,1,69.44,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.361,0.0013,4.181,0.00063,40.97,0.790,0.00,0.00,50.17,0.0076,0.00,0.00,0.00,0.00,0.00,5.853,0.00,0.00,0.019
-93.76773568,42.02207977,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,38,6/2/2025,1.000,On,1108.9,115.00,-3.125,4.934,7.244,5.480,89.75,41.99,42.10,0,1,68.85,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.421,0.0013,4.210,0.00063,41.26,0.789,0.00,0.00,50.53,0.0075,0.00,0.00,0.00,0.00,0.00,5.895,0.00,0.00,0.019
-93.76770875,42.02207996,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,39,6/2/2025,1.000,On,1108.9,115.00,-3.125,4.968,7.290,4.829,89.88,41.99,42.34,0,1,69.29,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.467,0.0013,4.234,0.00064,41.49,0.798,0.00,0.00,50.80,0.0076,0.00,0.00,0.00,0.00,0.00,5.927,0.00,0.00,0.019
-93.76768230,42.02207951,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,40,6/2/2025,1.000,On,1108.9,115.00,-3.125,4.967,7.287,5.568,88.92,41.99,41.93,0,1,69.25,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.386,0.0013,4.193,0.00063,41.09,0.790,0.00,0.00,50.31,0.0076,0.00,0.00,0.00,0.00,0.00,5.870,0.00,0.00,0.019
-93.76765548,42.02207934,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,41,6/2/2025,1.000,On,1108.8,115.00,-3.125,4.925,7.224,5.183,88.09,41.99,41.94,0,1,68.66,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.389,0.0012,4.194,0.00062,41.11,0.784,0.00,0.00,50.33,0.0075,0.00,0.00,0.00,0.00,0.00,5.872,0.00,0.00,0.019
-93.76763938,42.02207980,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,42,6/2/2025,0.600,On,1108.8,115.00,-3.125,4.952,4.358,5.413,88.37,41.99,41.80,0,1,69.04,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.359,0.00075,4.180,0.00038,40.96,0.471,0.00,0.00,50.15,0.0045,0.00,0.00,0.00,0.00,0.00,5.851,0.00,0.00,0.012
-93.76761279,42.02208090,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,43,6/2/2025,1.000,On,1108.8,116.25,-2.500,4.951,7.270,5.331,89.47,41.99,41.74,0,1,69.85,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.349,0.0013,4.174,0.00063,40.91,0.794,0.00,0.00,50.09,0.0076,0.00,0.00,0.00,0.00,0.00,5.844,0.00,0.00,0.019
-93.76758578,42.02208161,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,44,6/2/2025,0.995,On,1108.8,116.25,-2.500,4.980,7.270,4.895,90.20,41.99,41.78,0,1,70.19,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.356,0.0013,4.178,0.00063,40.94,0.794,0.00,0.00,50.14,0.0076,0.00,0.00,0.00,0.00,0.00,5.849,0.00,0.00,0.019
-93.76755899,42.02208142,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,45,6/2/2025,1.005,On,1108.7,116.25,-2.500,4.962,7.316,5.120,89.50,41.99,42.06,0,1,69.94,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.411,0.0013,4.206,0.00064,41.22,0.805,0.00,0.00,50.47,0.0077,0.00,0.00,0.00,0.00,0.00,5.888,0.00,0.00,0.020
-93.76753224,42.02208112,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,46,6/2/2025,1.001,On,1108.6,116.25,-2.500,4.963,7.290,5.183,88.70,41.99,42.11,0,1,69.97,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.421,0.0013,4.211,0.00064,41.26,0.803,0.00,0.00,50.53,0.0077,0.00,0.00,0.00,0.00,0.00,5.895,0.00,0.00,0.019
-93.76750526,42.02208162,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,47,6/2/2025,0.999,On,1108.6,116.25,-2.500,4.987,7.309,4.587,89.03,41.99,41.98,0,1,70.30,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.395,0.0013,4.198,0.00064,41.14,0.802,0.00,0.00,50.37,0.0077,0.00,0.00,0.00,0.00,0.00,5.877,0.00,0.00,0.020
-93.76747860,42.02208243,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,48,6/2/2025,1.000,On,1108.5,116.25,-2.500,4.960,7.277,5.316,89.98,41.99,41.80,0,1,69.91,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.361,0.0013,4.180,0.00063,40.97,0.796,0.00,0.00,50.16,0.0076,0.00,0.00,0.00,0.00,0.00,5.852,0.00,0.00,0.019
-93.76746778,42.02208262,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,49,6/2/2025,0.401,On,1108.5,116.25,-2.500,4.959,2.911,5.359,90.23,41.99,42.11,0,1,69.74,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.422,0.00051,4.211,0.00026,41.27,0.321,0.00,0.00,50.53,0.0031,0.00,0.00,0.00,0.00,0.00,5.895,0.00,0.00,0.0078
-93.76744129,42.02208228,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,50,6/2/2025,0.999,On,1108.4,117.50,-1.875,4.913,7.211,5.475,89.39,41.99,42.02,0,1,70.09,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.404,0.0013,4.202,0.00064,41.18,0.801,0.00,0.00,50.42,0.0077,0.00,0.00,0.00,0.00,0.00,5.883,0.00,0.00,0.019
-93.76741483,42.02208172,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,51,6/2/2025,1.000,On,1108.3,117.50,-1.875,4.942,7.250,5.377,88.05,41.99,41.81,0,1,70.41,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.362,0.0013,4.181,0.00064,40.97,0.801,0.00,0.00,50.17,0.0077,0.00,0.00,0.00,0.00,0.00,5.853,0.00,0.00,0.020
-93.76738810,42.02208238,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,52,6/2/2025,0.995,On,1108.2,117.50,-1.875,4.913,7.172,4.720,88.19,41.99,42.00,0,1,69.99,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.399,0.0013,4.200,0.00063,41.16,0.796,0.00,0.00,50.39,0.0076,0.00,0.00,0.00,0.00,0.00,5.879,0.00,0.00,0.019
-93.76736146,42.02208364,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,53,6/2/2025,1.005,On,1108.1,117.50,-1.875,4.958,7.313,4.777,89.59,41.99,41.75,0,1,70.66,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.349,0.0013,4.175,0.00064,40.91,0.807,0.00,0.00,50.10,0.0077,0.00,0.00,0.00,0.00,0.00,5.845,0.00,0.00,0.020
-93.76733478,42.02208443,G,TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,54,6/2/2025,1.000,On,1108.0,117.50,-1.875,4.954,7.270,5.161,90.46,41.99,41.78,0,1,70.60,6/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.355,0.0013,4.178,0.00064,40.94,0.803,0.00,0.00,50.13,0.0077,0.00,0.00,0.00,0.00,0.00,5.849,0.00,0.00,0.020
