Longitude,Latitude,Field,Dataset,Product,Feature ID,Date / Time,Duration(s),Area Count,Elevation(ft),Swath Width(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Consumption Rate (Time)(gal(US)/h),Track(deg),Target Rate (Liquid)(gal(US)/ac),Rate (Volume)(gal(US)/ac),Segment ID,Pass Number,Productivity(ac/h),Date,Rate Quality,Rate (Volume) (Tough 5EC)(floz(US)/ac),Product Amount Used/Needed (Tough 5EC),Rate (Volume) (Laudis Herbicide)(floz(US)/ac),Product Amount Used/Needed (Laudis Herbicide),Rate (Mass) (Ag saver)(oz/ac),Rate (Volume) (Warrant Herbicide)(qt(US)/ac),Product Amount Used/Needed (Warrant Herbicide),Rate (Volume) (Fulltec Oil)(floz(US)/ac),Product Amount Used/Needed (Fulltec Oil),Rate (Volume) (Fulltec Adjuvant)(floz(US)/ac),Product Amount Used/Needed (Fulltec Adjuvant),Rate (Volume) (Water)(gal(US)/ac),Product Amount Used/Needed (Water),Rate (Volume) (Callisto)(floz(US)/ac),Product Amount Used/Needed (Callisto),Rate (Volume) (Ag saver)(floz(US)/ac),Product Amount Used/Needed (Ag saver),Rate (Mass) (AAtrex 4L Herbicide)(lb/ac),Rate (Volume) (Smackdown)(pt(US)/ac),Product Amount Used/Needed (Smackdown),Rate (Volume) (Surpass NXT)(pt(US)/ac),Rate (Mass) (Atrazine 4L)(lb/ac),Rate (Volume) (Gro Centric)(floz(US)/ac),Rate (Volume) (Water (1)~9)(gal(US)/ac),Product Amount Used/Needed,Area (ac)
-93.75898712,42.02108499,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,27,7/2/2025,1.000,On,1090.7,105.00,-8.125,8.140,11.94,5.253,59.22,15.00,15.03,0,1,103.59,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.007,0.00090,2.004,0.00045,14.56,0.419,2.254,0.00051,24.04,0.0054,0.00,0.00,0.00,1.878,0.188,1.503,0.00,0.00,0.029
-93.75895100,42.02110171,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,28,7/2/2025,0.995,On,1090.6,105.00,-8.125,7.885,11.51,6.066,61.57,15.00,15.05,0,1,100.36,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.014,0.00087,2.007,0.00043,14.58,0.404,2.258,0.00049,24.08,0.0052,0.00,0.00,0.00,1.882,0.188,1.505,0.00,0.00,0.028
-93.75891307,42.02111748,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,29,7/2/2025,1.005,On,1090.5,105.00,-8.125,7.991,11.78,5.512,62.59,15.00,14.97,0,1,101.72,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.993,0.00089,1.996,0.00044,14.50,0.412,2.246,0.00050,23.96,0.0053,0.00,0.00,0.00,1.872,0.187,1.497,0.00,0.00,0.028
-93.75887541,42.02113212,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,30,7/2/2025,1.000,On,1090.4,105.00,-8.125,7.940,11.65,6.055,62.64,15.00,14.97,0,1,101.06,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.993,0.00088,1.996,0.00044,14.50,0.407,2.246,0.00049,23.96,0.0053,0.00,0.00,0.00,1.872,0.187,1.497,0.00,0.00,0.028
-93.75883742,42.02114681,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,31,7/2/2025,1.000,On,1090.2,105.00,-8.125,7.920,11.62,5.080,62.92,15.00,15.04,0,1,100.83,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.010,0.00088,2.005,0.00044,14.57,0.408,2.256,0.00049,24.06,0.0053,0.00,0.00,0.00,1.880,0.188,1.504,0.00,0.00,0.028
-93.75880046,42.02116127,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,32,7/2/2025,1.000,On,1090.2,105.00,-8.125,7.837,11.49,4.946,63.82,15.00,14.93,0,1,99.72,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.982,0.00086,1.991,0.00043,14.47,0.401,2.240,0.00048,23.89,0.0052,0.00,0.00,0.00,1.867,0.187,1.493,0.00,0.00,0.028
-93.75876443,42.02117498,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,33,7/2/2025,0.995,On,1090.1,105.00,-8.125,7.619,11.12,5.240,65.79,15.00,15.05,0,1,96.96,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.014,0.00084,2.007,0.00042,14.58,0.391,2.258,0.00047,24.08,0.0050,0.00,0.00,0.00,1.882,0.188,1.505,0.00,0.00,0.027
-93.75873067,42.02118724,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,34,7/2/2025,1.005,On,1090.0,105.00,-8.125,7.362,10.85,4.022,69.73,15.00,15.01,0,1,93.67,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.002,0.00082,2.001,0.00041,14.54,0.380,2.251,0.00046,24.01,0.0049,0.00,0.00,0.00,1.876,0.188,1.501,0.00,0.00,0.026
-93.75870229,42.02119610,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,35,7/2/2025,0.995,On,1090.0,105.00,-8.125,6.412,9.333,4.461,74.20,15.00,15.02,0,1,81.39,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.006,0.00070,2.003,0.00035,14.55,0.327,2.253,0.00040,24.04,0.0042,0.00,0.00,0.00,1.878,0.188,1.502,0.00,0.00,0.022
-93.75867750,42.02120264,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,36,7/2/2025,1.005,On,1089.8,105.00,-8.125,5.399,7.948,3.786,78.55,15.00,15.06,0,1,68.63,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.016,0.00060,2.008,0.00030,14.59,0.280,2.259,0.00034,24.10,0.0036,0.00,0.00,0.00,1.883,0.188,1.506,0.00,0.00,0.019
-93.75866606,42.02120528,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,37,7/2/2025,0.600,On,1089.8,105.00,-8.125,4.616,4.054,2.785,80.85,15.00,15.05,0,1,58.63,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.013,0.00031,2.007,0.00015,14.58,0.142,2.257,0.00017,24.08,0.0018,0.00,0.00,0.00,1.881,0.188,1.505,0.00,0.00,0.0098
-93.75888533,42.02121465,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,38,7/2/2025,0.400,On,1091.0,1.250,60.00,7.814,4.586,6.558,0.015,15.00,15.14,0,2,1.184,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.037,4.151e-06,2.018,2.075e-06,14.66,0.0019,2.271,2.335e-06,24.22,2.490e-05,0.00,0.00,0.00,1.892,0.189,1.514,0.00,0.00,0.00013
-93.75888512,42.02122090,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,39,7/2/2025,0.200,On,1091.0,2.500,-1.691e-05,7.861,2.308,6.829,359.73,15.00,14.88,0,2,2.384,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.968,4.107e-06,1.984,2.053e-06,14.42,0.0019,2.232,2.310e-06,23.81,2.464e-05,0.00,0.00,0.00,1.860,0.186,1.488,0.00,0.00,0.00013
-93.75888487,42.02122715,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,40,7/2/2025,0.200,On,1091.0,7.500,-18.96,7.847,2.301,6.796,359.44,15.00,15.16,0,2,7.132,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.043,1.251e-05,2.021,6.257e-06,14.68,0.0058,2.274,7.039e-06,24.26,7.508e-05,0.00,0.00,0.00,1.895,0.189,1.516,0.00,0.00,0.00040
-93.75888474,42.02123350,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,41,7/2/2025,0.200,On,1091.0,11.25,-30.55,7.818,2.295,6.670,359.25,15.00,15.14,0,2,10.67,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.037,1.869e-05,2.018,9.346e-06,14.66,0.0087,2.271,1.051e-05,24.22,0.00011,0.00,0.00,0.00,1.892,0.189,1.514,0.00,0.00,0.00059
-93.75888476,42.02123974,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,42,7/2/2025,0.200,On,1091.0,12.50,-32.62,7.816,2.292,7.185,359.22,15.00,15.05,0,2,11.84,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.014,2.062e-05,2.007,1.031e-05,14.58,0.0096,2.258,1.160e-05,24.08,0.00012,0.00,0.00,0.00,1.882,0.188,1.505,0.00,0.00,0.00066
-93.75888506,42.02124597,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,43,7/2/2025,0.200,On,1091.0,17.50,-29.64,7.802,2.288,7.529,359.35,15.00,15.10,0,2,16.55,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.025,2.891e-05,2.013,1.445e-05,14.62,0.013,2.264,1.626e-05,24.15,0.00017,0.00,0.00,0.00,1.887,0.189,1.510,0.00,0.00,0.00092
-93.75888502,42.02125230,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,44,7/2/2025,0.200,On,1091.0,22.50,-32.92,7.776,2.282,7.661,359.31,15.00,15.07,0,2,21.21,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.020,3.701e-05,2.010,1.851e-05,14.60,0.017,2.261,2.082e-05,24.12,0.00022,0.00,0.00,0.00,1.884,0.188,1.507,0.00,0.00,0.0012
-93.75888500,42.02125874,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,45,7/2/2025,0.200,On,1091.0,27.50,-34.09,7.793,2.285,7.245,359.33,15.00,15.16,0,2,25.97,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.043,4.556e-05,2.021,2.278e-05,14.68,0.021,2.274,2.563e-05,24.26,0.00027,0.00,0.00,0.00,1.895,0.189,1.516,0.00,0.00,0.0014
-93.75888519,42.02126523,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,46,7/2/2025,0.200,On,1091.0,31.25,-34.20,7.854,2.305,7.298,359.56,15.00,15.06,0,2,29.76,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.017,5.188e-05,2.008,2.594e-05,14.59,0.024,2.259,2.918e-05,24.10,0.00031,0.00,0.00,0.00,1.883,0.188,1.506,0.00,0.00,0.0017
-93.75888545,42.02127175,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,47,7/2/2025,0.200,On,1091.0,37.50,-30.71,7.919,2.324,6.862,359.81,15.00,15.05,0,2,36.02,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.014,6.275e-05,2.007,3.137e-05,14.58,0.029,2.258,3.530e-05,24.08,0.00038,0.00,0.00,0.00,1.882,0.188,1.505,0.00,0.00,0.0020
-93.75888562,42.02127837,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,48,7/2/2025,0.200,On,1091.1,42.50,-30.11,7.986,2.344,6.479,0.024,15.00,14.87,0,2,41.17,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.966,7.085e-05,1.983,3.543e-05,14.40,0.033,2.231,3.985e-05,23.79,0.00043,0.00,0.00,0.00,1.859,0.186,1.487,0.00,0.00,0.0023
-93.75888574,42.02128492,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,49,7/2/2025,0.200,On,1091.1,47.50,-29.11,8.069,2.367,6.499,0.243,15.00,15.08,0,2,46.46,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.023,8.111e-05,2.011,4.056e-05,14.61,0.038,2.263,4.563e-05,24.14,0.00049,0.00,0.00,0.00,1.886,0.189,1.508,0.00,0.00,0.0026
-93.75888588,42.02129140,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,50,7/2/2025,0.200,On,1091.2,52.50,-27.83,8.113,2.380,6.822,0.525,15.00,15.00,0,2,51.63,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.000,8.964e-05,2.000,4.482e-05,14.53,0.042,2.250,5.042e-05,24.00,0.00054,0.00,0.00,0.00,1.875,0.187,1.500,0.00,0.00,0.0029
-93.75888620,42.02129785,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,51,7/2/2025,0.200,On,1091.2,57.50,-26.33,8.113,2.380,7.133,0.831,15.00,14.91,0,2,56.55,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.977,9.761e-05,1.988,4.881e-05,14.45,0.045,2.237,5.491e-05,23.86,0.00059,0.00,0.00,0.00,1.864,0.186,1.491,0.00,0.00,0.0031
-93.75888622,42.02130437,20,TaskName 7/2/2025 (GreenStar 4 Monitor),Enlist 1 & Ag Saver,52,7/2/2025,0.201,On,1091.1,63.75,-23.11,8.104,2.390,7.740,1.019,15.00,14.96,0,2,62.64,7/2/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.988,0.00011,1.994,5.449e-05,14.49,0.051,2.243,6.130e-05,23.93,0.00065,0.00,0.00,0.00,1.870,0.187,1.496,0.00,0.00,0.0035
