Longitude,Latitude,Field,Dataset,Product,Feature ID,Date / Time,Duration(s),Area Count,Elevation(ft),Swath Width(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Consumption Rate (Time)(gal(US)/h),Track(deg),Target Rate (Liquid)(gal(US)/ac),Rate (Volume)(gal(US)/ac),Segment ID,Pass Number,Productivity(ac/h),Date,Rate Quality,Rate (Volume) (Tough 5EC)(floz(US)/ac),Product Amount Used/Needed (Tough 5EC),Rate (Volume) (Laudis Herbicide)(floz(US)/ac),Product Amount Used/Needed (Laudis Herbicide),Rate (Mass) (Ag saver)(oz/ac),Rate (Volume) (Warrant Herbicide)(qt(US)/ac),Product Amount Used/Needed (Warrant Herbicide),Rate (Volume) (Fulltec Oil)(floz(US)/ac),Product Amount Used/Needed (Fulltec Oil),Rate (Volume) (Fulltec Adjuvant)(floz(US)/ac),Product Amount Used/Needed (Fulltec Adjuvant),Rate (Volume) (Water)(gal(US)/ac),Product Amount Used/Needed (Water),Rate (Volume) (Callisto)(floz(US)/ac),Product Amount Used/Needed (Callisto),Rate (Volume) (Ag saver)(floz(US)/ac),Product Amount Used/Needed (Ag saver),Rate (Mass) (AAtrex 4L Herbicide)(lb/ac),Rate (Volume) (Smackdown)(pt(US)/ac),Product Amount Used/Needed (Smackdown),Rate (Volume) (Surpass NXT)(pt(US)/ac),Rate (Mass) (Atrazine 4L)(lb/ac),Rate (Volume) (Gro Centric)(floz(US)/ac),Rate (Volume) (Water (1)~9)(gal(US)/ac),Product Amount Used/Needed,Area (ac)
-93.78097289,42.02027506,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,11,6/2/2025,0.401,On,1120.0,78.75,-9.464,2.680,1.572,3.908,359.91,41.99,46.60,0,1,25.52,6/2/2025,Good,18.64,0.00041,6.990,0.00016,0.00,0.00,0.00,9.320,0.00021,4.660,0.00010,46.30,0.132,0.00,0.00,55.92,0.0012,0.00,0.00,0.00,0.00,0.00,6.524,0.00,0.00,0.0028
-93.78097331,42.02028384,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,12,6/2/2025,0.799,On,1120.0,77.50,-11.59,2.632,3.085,4.046,0.345,41.99,45.73,0,1,24.73,6/2/2025,Good,18.29,0.00078,6.860,0.00029,0.00,0.00,0.00,9.146,0.00039,4.573,0.00020,45.43,0.249,0.00,0.00,54.88,0.0024,0.00,0.00,0.00,0.00,0.00,6.402,0.00,0.00,0.0055
-93.78097349,42.02029244,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,13,6/2/2025,0.795,On,1120.1,78.75,-13.39,2.701,3.148,4.823,0.611,41.99,43.66,0,1,25.77,6/2/2025,Good,17.46,0.00078,6.549,0.00029,0.00,0.00,0.00,8.732,0.00039,4.366,0.00019,43.38,0.247,0.00,0.00,52.39,0.0023,0.00,0.00,0.00,0.00,0.00,6.113,0.00,0.00,0.0057
-93.78097297,42.02030392,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,14,6/2/2025,0.801,On,1120.1,77.50,-16.39,2.952,3.453,6.036,0.125,41.99,43.36,0,1,27.61,6/2/2025,Good,17.34,0.00083,6.504,0.00031,0.00,0.00,0.00,8.671,0.00042,4.336,0.00021,43.08,0.265,0.00,0.00,52.03,0.0025,0.00,0.00,0.00,0.00,0.00,6.070,0.00,0.00,0.0061
-93.78097294,42.02030719,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,15,6/2/2025,0.204,On,1120.1,78.75,-16.67,3.425,1.026,4.854,0.102,41.99,42.17,0,1,32.72,6/2/2025,Good,16.87,0.00024,6.326,9.164e-05,0.00,0.00,0.00,8.435,0.00012,4.217,6.109e-05,41.90,0.078,0.00,0.00,50.61,0.00073,0.00,0.00,0.00,0.00,0.00,5.904,0.00,0.00,0.0019
-93.78097313,42.02031048,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,16,6/2/2025,0.195,On,1120.1,77.50,-18.45,3.626,1.039,5.026,0.259,41.99,41.46,0,1,34.12,6/2/2025,Good,16.58,0.00024,6.219,8.978e-05,0.00,0.00,0.00,8.292,0.00012,4.146,5.986e-05,41.19,0.076,0.00,0.00,49.75,0.00072,0.00,0.00,0.00,0.00,0.00,5.804,0.00,0.00,0.0018
-93.78097350,42.02031735,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,17,6/2/2025,0.401,On,1120.1,78.75,-18.63,3.855,2.264,5.414,0.510,41.99,41.60,0,1,36.75,6/2/2025,Good,16.64,0.00053,6.240,0.00020,0.00,0.00,0.00,8.320,0.00027,4.160,0.00013,41.33,0.169,0.00,0.00,49.92,0.0016,0.00,0.00,0.00,0.00,0.00,5.824,0.00,0.00,0.0041
-93.78097330,42.02032100,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,18,6/2/2025,0.200,On,1120.1,77.50,-20.50,4.060,1.196,5.871,0.361,41.99,40.82,0,1,38.31,6/2/2025,Good,16.33,0.00027,6.123,0.00010,0.00,0.00,0.00,8.163,0.00014,4.082,6.787e-05,40.55,0.086,0.00,0.00,48.98,0.00081,0.00,0.00,0.00,0.00,0.00,5.714,0.00,0.00,0.0021
-93.78097328,42.02032478,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,19,6/2/2025,0.204,On,1120.1,76.25,-21.78,4.214,1.262,6.241,0.353,41.99,41.12,0,1,38.98,6/2/2025,Good,16.45,0.00028,6.167,0.00011,0.00,0.00,0.00,8.223,0.00014,4.112,7.095e-05,40.85,0.090,0.00,0.00,49.34,0.00085,0.00,0.00,0.00,0.00,0.00,5.756,0.00,0.00,0.0022
-93.78097332,42.02032872,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,20,6/2/2025,0.196,On,1120.2,77.50,-21.87,4.373,1.259,6.485,0.486,41.99,42.24,0,1,41.13,6/2/2025,Good,16.90,0.00030,6.336,0.00011,0.00,0.00,0.00,8.448,0.00015,4.224,7.389e-05,41.96,0.094,0.00,0.00,50.69,0.00089,0.00,0.00,0.00,0.00,0.00,5.913,0.00,0.00,0.0022
-93.78097350,42.02033283,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,21,6/2/2025,0.199,On,1120.2,78.75,-21.25,4.548,1.327,6.373,0.666,41.99,41.47,0,1,43.41,6/2/2025,Good,16.59,0.00031,6.220,0.00012,0.00,0.00,0.00,8.294,0.00016,4.147,7.775e-05,41.20,0.099,0.00,0.00,49.76,0.00093,0.00,0.00,0.00,0.00,0.00,5.806,0.00,0.00,0.0024
-93.78097340,42.02033713,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,22,6/2/2025,0.200,On,1120.2,81.25,-20.00,4.736,1.390,6.162,0.651,41.99,39.83,0,1,46.66,6/2/2025,Good,15.93,0.00032,5.975,0.00012,0.00,0.00,0.00,7.967,0.00016,3.983,8.067e-05,39.57,0.103,0.00,0.00,47.80,0.00097,0.00,0.00,0.00,0.00,0.00,5.577,0.00,0.00,0.0026
-93.78097334,42.02034148,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,23,6/2/2025,0.201,On,1120.3,83.75,-18.75,4.935,1.455,5.805,0.604,41.99,39.97,0,1,50.12,6/2/2025,Good,15.99,0.00035,5.996,0.00013,0.00,0.00,0.00,7.995,0.00017,3.997,8.738e-05,39.71,0.111,0.00,0.00,47.97,0.0010,0.00,0.00,0.00,0.00,0.00,5.596,0.00,0.00,0.0028
-93.78097330,42.02034587,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,24,6/2/2025,0.200,On,1120.3,85.00,-18.12,5.109,1.491,6.406,0.572,41.99,39.89,0,1,52.39,6/2/2025,Good,15.95,0.00036,5.983,0.00014,0.00,0.00,0.00,7.977,0.00018,3.989,9.069e-05,39.63,0.115,0.00,0.00,47.86,0.0011,0.00,0.00,0.00,0.00,0.00,5.584,0.00,0.00,0.0029
-93.78097326,42.02035036,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,25,6/2/2025,0.200,On,1120.3,87.50,-16.87,5.246,1.547,6.393,0.564,41.99,39.63,0,1,55.94,6/2/2025,Good,15.85,0.00038,5.945,0.00014,0.00,0.00,0.00,7.926,0.00019,3.963,9.623e-05,39.37,0.122,0.00,0.00,47.56,0.0012,0.00,0.00,0.00,0.00,0.00,5.548,0.00,0.00,0.0031
-93.78097321,42.02035965,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,26,6/2/2025,0.399,On,1120.3,88.75,-16.25,5.434,3.180,6.033,0.486,41.99,40.26,0,1,58.45,6/2/2025,Good,16.11,0.00082,6.040,0.00031,0.00,0.00,0.00,8.053,0.00041,4.026,0.00020,40.00,0.259,0.00,0.00,48.32,0.0024,0.00,0.00,0.00,0.00,0.00,5.637,0.00,0.00,0.0065
-93.78097322,42.02036433,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,27,6/2/2025,0.200,On,1120.3,91.25,-15.00,5.612,1.646,5.640,0.462,41.99,39.51,0,1,62.05,6/2/2025,Good,15.81,0.00043,5.927,0.00016,0.00,0.00,0.00,7.903,0.00021,3.951,0.00011,39.26,0.135,0.00,0.00,47.42,0.0013,0.00,0.00,0.00,0.00,0.00,5.532,0.00,0.00,0.0034
-93.78097317,42.02036901,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,28,6/2/2025,0.201,On,1120.4,92.50,-14.37,5.693,1.678,5.528,0.423,41.99,39.01,0,1,63.84,6/2/2025,Good,15.60,0.00043,5.852,0.00016,0.00,0.00,0.00,7.802,0.00022,3.901,0.00011,38.76,0.138,0.00,0.00,46.81,0.0013,0.00,0.00,0.00,0.00,0.00,5.461,0.00,0.00,0.0036
-93.78097335,42.02037370,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,29,6/2/2025,0.200,On,1120.4,95.00,-13.12,5.744,1.685,5.548,0.541,41.99,38.88,0,1,66.15,6/2/2025,Good,15.55,0.00045,5.832,0.00017,0.00,0.00,0.00,7.776,0.00022,3.888,0.00011,38.63,0.142,0.00,0.00,46.66,0.0013,0.00,0.00,0.00,0.00,0.00,5.443,0.00,0.00,0.0037
-93.78097318,42.02037832,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,30,6/2/2025,0.199,On,1120.4,96.25,-12.50,5.774,1.685,6.248,0.478,41.99,38.81,0,1,67.36,6/2/2025,Good,15.52,0.00045,5.821,0.00017,0.00,0.00,0.00,7.761,0.00023,3.881,0.00011,38.56,0.144,0.00,0.00,46.57,0.0014,0.00,0.00,0.00,0.00,0.00,5.433,0.00,0.00,0.0037
-93.78097325,42.02038305,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,31,6/2/2025,0.200,On,1120.5,98.75,-11.25,5.767,1.692,6.063,0.502,41.99,38.81,0,1,69.03,6/2/2025,Good,15.52,0.00047,5.821,0.00017,0.00,0.00,0.00,7.761,0.00023,3.881,0.00012,38.56,0.148,0.00,0.00,46.57,0.0014,0.00,0.00,0.00,0.00,0.00,5.433,0.00,0.00,0.0038
-93.78097327,42.02038776,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,32,6/2/2025,0.201,On,1120.5,100.00,-10.62,5.780,1.705,5.977,0.494,41.99,39.17,0,1,70.09,6/2/2025,Good,15.67,0.00048,5.876,0.00018,0.00,0.00,0.00,7.834,0.00024,3.917,0.00012,38.92,0.152,0.00,0.00,47.00,0.0014,0.00,0.00,0.00,0.00,0.00,5.484,0.00,0.00,0.0039
-93.78097320,42.02039239,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,33,6/2/2025,0.204,On,1120.5,101.25,-10.000,5.807,1.738,6.129,0.439,41.99,39.21,0,1,71.27,6/2/2025,Good,15.69,0.00049,5.882,0.00019,0.00,0.00,0.00,7.843,0.00025,3.921,0.00012,38.96,0.157,0.00,0.00,47.06,0.0015,0.00,0.00,0.00,0.00,0.00,5.490,0.00,0.00,0.0040
-93.78097315,42.02039715,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,34,6/2/2025,0.196,On,1120.6,103.75,-8.750,5.798,1.669,5.792,0.337,41.99,39.19,0,1,73.00,6/2/2025,Good,15.68,0.00049,5.879,0.00018,0.00,0.00,0.00,7.838,0.00024,3.919,0.00012,38.94,0.155,0.00,0.00,47.03,0.0015,0.00,0.00,0.00,0.00,0.00,5.487,0.00,0.00,0.0040
-93.78097303,42.02040190,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,35,6/2/2025,0.200,On,1120.6,105.00,-8.125,5.832,1.711,5.931,0.243,41.99,39.09,0,1,74.25,6/2/2025,Good,15.63,0.00050,5.863,0.00019,0.00,0.00,0.00,7.817,0.00025,3.909,0.00013,38.83,0.160,0.00,0.00,46.90,0.0015,0.00,0.00,0.00,0.00,0.00,5.472,0.00,0.00,0.0041
-93.78097294,42.02040668,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,36,6/2/2025,0.194,On,1120.6,107.50,-6.875,5.859,1.669,5.812,0.219,41.99,39.01,0,1,76.42,6/2/2025,Good,15.60,0.00050,5.852,0.00019,0.00,0.00,0.00,7.802,0.00025,3.901,0.00013,38.76,0.160,0.00,0.00,46.81,0.0015,0.00,0.00,0.00,0.00,0.00,5.461,0.00,0.00,0.0041
-93.78097303,42.02041141,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,37,6/2/2025,0.205,On,1120.7,108.75,-6.250,5.874,1.767,5.779,0.219,41.99,39.19,0,1,77.47,6/2/2025,Good,15.68,0.00054,5.879,0.00020,0.00,0.00,0.00,7.838,0.00027,3.919,0.00014,38.94,0.172,0.00,0.00,47.03,0.0016,0.00,0.00,0.00,0.00,0.00,5.487,0.00,0.00,0.0044
-93.78097301,42.02041614,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,38,6/2/2025,0.205,On,1120.7,111.25,-5.000,5.876,1.767,5.752,0.251,41.99,39.00,0,1,79.25,6/2/2025,Good,15.60,0.00055,5.850,0.00021,0.00,0.00,0.00,7.800,0.00028,3.900,0.00014,38.75,0.175,0.00,0.00,46.80,0.0017,0.00,0.00,0.00,0.00,0.00,5.460,0.00,0.00,0.0045
-93.78097307,42.02042085,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,39,6/2/2025,0.196,On,1120.7,112.50,-4.375,5.874,1.688,6.162,0.274,41.99,38.71,0,1,80.09,6/2/2025,Good,15.48,0.00053,5.807,0.00020,0.00,0.00,0.00,7.742,0.00026,3.871,0.00013,38.46,0.168,0.00,0.00,46.45,0.0016,0.00,0.00,0.00,0.00,0.00,5.420,0.00,0.00,0.0044
-93.78097311,42.02042559,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,40,6/2/2025,0.200,On,1120.8,115.00,-3.125,5.870,1.721,6.307,0.306,41.99,39.11,0,1,81.79,6/2/2025,Good,15.64,0.00056,5.866,0.00021,0.00,0.00,0.00,7.821,0.00028,3.911,0.00014,38.85,0.177,0.00,0.00,46.93,0.0017,0.00,0.00,0.00,0.00,0.00,5.475,0.00,0.00,0.0045
-93.78097321,42.02043033,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,41,6/2/2025,0.199,On,1120.8,116.25,-2.500,5.872,1.715,6.050,0.306,41.99,39.35,0,1,82.78,6/2/2025,Good,15.74,0.00056,5.903,0.00021,0.00,0.00,0.00,7.870,0.00028,3.935,0.00014,39.10,0.179,0.00,0.00,47.22,0.0017,0.00,0.00,0.00,0.00,0.00,5.509,0.00,0.00,0.0046
-93.78097316,42.02043502,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,42,6/2/2025,0.200,On,1120.9,117.50,-1.875,5.883,1.728,6.532,0.266,41.99,39.46,0,1,83.89,6/2/2025,Good,15.78,0.00057,5.919,0.00022,0.00,0.00,0.00,7.892,0.00029,3.946,0.00014,39.20,0.183,0.00,0.00,47.35,0.0017,0.00,0.00,0.00,0.00,0.00,5.524,0.00,0.00,0.0047
-93.78097301,42.02045896,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,43,6/2/2025,1.001,On,1121.1,120.00,-0.625,5.887,8.645,6.456,0.212,41.99,40.42,0,1,85.65,6/2/2025,Good,16.17,0.0030,6.063,0.0011,0.00,0.00,0.00,8.084,0.0015,4.042,0.00075,40.16,0.956,0.00,0.00,48.50,0.0090,0.00,0.00,0.00,0.00,0.00,5.659,0.00,0.00,0.024
-93.78097299,42.02048286,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,44,6/2/2025,0.999,On,1121.4,120.00,-0.625,5.972,8.753,5.997,0.055,41.99,40.84,0,1,86.90,6/2/2025,Good,16.34,0.0031,6.127,0.0012,0.00,0.00,0.00,8.169,0.0015,4.084,0.00077,40.58,0.978,0.00,0.00,49.01,0.0092,0.00,0.00,0.00,0.00,0.00,5.718,0.00,0.00,0.024
-93.78097293,42.02050714,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,45,6/2/2025,1.000,On,1121.6,120.00,-0.625,5.994,8.789,6.203,0.047,41.99,40.99,0,1,87.17,6/2/2025,Good,16.40,0.0031,6.149,0.0012,0.00,0.00,0.00,8.198,0.0016,4.099,0.00078,40.72,0.986,0.00,0.00,49.19,0.0093,0.00,0.00,0.00,0.00,0.00,5.739,0.00,0.00,0.024
-93.78097301,42.02053138,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,46,6/2/2025,1.000,On,1121.8,120.00,-0.625,6.006,8.809,6.696,0.204,41.99,40.60,0,1,87.36,6/2/2025,Good,16.24,0.0031,6.090,0.0012,0.00,0.00,0.00,8.120,0.0015,4.060,0.00077,40.34,0.979,0.00,0.00,48.72,0.0092,0.00,0.00,0.00,0.00,0.00,5.684,0.00,0.00,0.024
-93.78097296,42.02054566,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,47,6/2/2025,0.600,On,1121.9,120.00,-0.625,6.045,5.321,5.273,0.110,41.99,40.98,0,1,87.95,6/2/2025,Good,16.39,0.0019,6.147,0.00070,0.00,0.00,0.00,8.196,0.00094,4.098,0.00047,40.71,0.597,0.00,0.00,49.17,0.0056,0.00,0.00,0.00,0.00,0.00,5.737,0.00,0.00,0.015
-93.78097290,42.02055016,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,48,6/2/2025,0.201,On,1122.0,121.25,0.00,5.935,1.741,3.923,0.031,41.99,40.48,0,1,86.79,6/2/2025,Good,16.19,0.00061,6.071,0.00023,0.00,0.00,0.00,8.095,0.00031,4.048,0.00015,40.21,0.195,0.00,0.00,48.57,0.0018,0.00,0.00,0.00,0.00,0.00,5.667,0.00,0.00,0.0048
-93.78097260,42.02057027,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,49,6/2/2025,1.000,On,1122.0,120.00,-0.625,5.477,8.015,4.235,359.68,41.99,42.28,0,1,79.49,6/2/2025,Good,16.91,0.0029,6.342,0.0011,0.00,0.00,0.00,8.457,0.0015,4.228,0.00073,42.01,0.928,0.00,0.00,50.74,0.0088,0.00,0.00,0.00,0.00,0.00,5.920,0.00,0.00,0.022
-93.78097315,42.02058954,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,50,6/2/2025,1.000,On,1122.1,120.00,-0.625,4.834,7.103,5.998,0.180,41.99,44.29,0,1,70.44,6/2/2025,Good,17.72,0.0027,6.644,0.0010,0.00,0.00,0.00,8.859,0.0014,4.429,0.00068,44.01,0.861,0.00,0.00,53.15,0.0081,0.00,0.00,0.00,0.00,0.00,6.201,0.00,0.00,0.020
-93.78097347,42.02060962,F Fields (F1-F5),TaskName 6/2/2025 (GreenStar 4 Monitor),32%zidua/sharpen,51,6/2/2025,0.999,On,1122.2,120.00,-0.625,4.928,7.221,4.676,0.533,41.99,43.71,0,1,71.69,6/2/2025,Good,17.49,0.0027,6.557,0.0010,0.00,0.00,0.00,8.743,0.0014,4.371,0.00068,43.43,0.864,0.00,0.00,52.46,0.0082,0.00,0.00,0.00,0.00,0.00,6.120,0.00,0.00,0.020
