Longitude,Latitude,Field,Dataset,Product,Feature ID,Date / Time,Duration(s),Area Count,Elevation(ft),Swath Width(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Consumption Rate (Time)(gal(US)/h),Track(deg),Target Rate (Liquid)(gal(US)/ac),Rate (Volume)(gal(US)/ac),Segment ID,Pass Number,Productivity(ac/h),Date,Rate Quality,Rate (Volume) (Tough 5EC)(floz(US)/ac),Product Amount Used/Needed (Tough 5EC),Rate (Volume) (Laudis Herbicide)(floz(US)/ac),Product Amount Used/Needed (Laudis Herbicide),Rate (Mass) (Ag saver)(oz/ac),Rate (Volume) (Warrant Herbicide)(qt(US)/ac),Product Amount Used/Needed (Warrant Herbicide),Rate (Volume) (Fulltec Oil)(floz(US)/ac),Product Amount Used/Needed (Fulltec Oil),Rate (Volume) (Fulltec Adjuvant)(floz(US)/ac),Product Amount Used/Needed (Fulltec Adjuvant),Rate (Volume) (Water)(gal(US)/ac),Product Amount Used/Needed (Water),Rate (Volume) (Callisto)(floz(US)/ac),Product Amount Used/Needed (Callisto),Rate (Volume) (Ag saver)(floz(US)/ac),Product Amount Used/Needed (Ag saver),Rate (Mass) (AAtrex 4L Herbicide)(lb/ac),Rate (Volume) (Smackdown)(pt(US)/ac),Product Amount Used/Needed (Smackdown),Rate (Volume) (Surpass NXT)(pt(US)/ac),Rate (Mass) (Atrazine 4L)(lb/ac),Rate (Volume) (Gro Centric)(floz(US)/ac),Rate (Volume) (Water (1)~9)(gal(US)/ac),Product Amount Used/Needed,Area (ac)
-93.77451013,42.01975455,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,11,5/17/2025,0.995,On,1128.7,121.25,0.00,5.133,7.490,5.122,271.46,19.99,20.17,0,1,75.43,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.033,0.00066,2.017,0.00033,19.78,0.412,0.00,0.00,24.20,0.0039,0.00,0.00,0.00,0.00,0.00,2.823,0.00,0.00,0.021
-93.77453744,42.01975500,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,12,5/17/2025,1.000,On,1129.0,121.25,0.00,4.878,7.139,7.594,271.33,19.99,20.13,0,1,71.54,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.025,0.00062,2.013,0.00031,19.74,0.392,0.00,0.00,24.15,0.0037,0.00,0.00,0.00,0.00,0.00,2.818,0.00,0.00,0.020
-93.77456949,42.01975547,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,13,5/17/2025,1.000,On,1129.2,121.25,0.00,5.515,8.071,6.141,271.29,19.99,20.01,0,1,80.88,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.003,0.00070,2.001,0.00035,19.63,0.441,0.00,0.00,24.02,0.0042,0.00,0.00,0.00,0.00,0.00,2.802,0.00,0.00,0.022
-93.77460077,42.01975604,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,14,5/17/2025,1.000,On,1129.6,121.25,0.00,5.833,8.540,5.483,271.30,19.99,19.86,0,1,85.58,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.972,0.00074,1.986,0.00037,19.48,0.463,0.00,0.00,23.83,0.0044,0.00,0.00,0.00,0.00,0.00,2.780,0.00,0.00,0.024
-93.77463026,42.01975636,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,15,5/17/2025,0.995,On,1130.0,121.25,0.00,5.721,8.337,5.054,271.83,19.99,19.90,0,1,83.96,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.979,0.00072,1.990,0.00036,19.52,0.453,0.00,0.00,23.88,0.0043,0.00,0.00,0.00,0.00,0.00,2.786,0.00,0.00,0.023
-93.77463532,42.01975649,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,16,5/17/2025,0.200,On,1130.1,121.25,0.00,5.463,1.601,3.784,271.92,19.99,19.86,0,1,80.22,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.973,0.00014,1.986,6.916e-05,19.49,0.087,0.00,0.00,23.84,0.00083,0.00,0.00,0.00,0.00,0.00,2.781,0.00,0.00,0.0045
-93.77447926,42.01988632,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,17,5/17/2025,1.000,On,1128.4,18.75,51.25,3.194,4.430,7.704,180.32,19.99,25.11,0,2,6.864,5/17/2025,Over Target,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.021,7.480e-05,2.511,3.740e-05,24.63,0.047,0.00,0.00,30.13,0.00045,0.00,0.00,0.00,0.00,0.00,3.515,0.00,0.00,0.0019
-93.77447972,42.01985726,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,18,5/17/2025,0.995,On,1128.2,18.75,51.25,5.923,8.481,6.938,179.67,19.99,20.66,0,2,13.21,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.132,0.00012,2.066,5.892e-05,20.27,0.074,0.00,0.00,24.79,0.00071,0.00,0.00,0.00,0.00,0.00,2.892,0.00,0.00,0.0037
-93.77447968,42.01982667,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,19,5/17/2025,1.004,On,1128.0,17.50,51.87,7.478,11.00,4.244,179.48,19.99,20.24,0,2,15.85,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.047,0.00014,2.024,6.989e-05,19.85,0.088,0.00,0.00,24.28,0.00084,0.00,0.00,0.00,0.00,0.00,2.833,0.00,0.00,0.0044
-93.77447915,42.01979624,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,20,5/17/2025,0.995,On,1127.8,17.50,51.87,7.534,10.99,5.189,179.35,19.99,20.15,0,2,15.98,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.030,0.00014,2.015,6.951e-05,19.77,0.087,0.00,0.00,24.18,0.00083,0.00,0.00,0.00,0.00,0.00,2.821,0.00,0.00,0.0044
-93.77447897,42.01978374,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,21,5/17/2025,0.401,On,1127.8,17.50,51.87,7.568,4.452,5.105,179.41,19.99,20.01,0,2,16.06,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.002,5.591e-05,2.001,2.796e-05,19.63,0.035,0.00,0.00,24.01,0.00034,0.00,0.00,0.00,0.00,0.00,2.801,0.00,0.00,0.0018
-93.77447827,42.01975271,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,22,5/17/2025,1.000,On,1127.6,16.25,52.50,7.686,11.27,5.488,179.73,19.99,20.10,0,2,15.14,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.019,0.00013,2.010,6.601e-05,19.71,0.083,0.00,0.00,24.12,0.00079,0.00,0.00,0.00,0.00,0.00,2.813,0.00,0.00,0.0042
-93.77447771,42.01972125,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,23,5/17/2025,1.000,On,1127.4,16.25,52.50,7.776,11.40,5.384,180.36,19.99,20.02,0,2,15.31,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.005,0.00013,2.002,6.652e-05,19.64,0.084,0.00,0.00,24.03,0.00080,0.00,0.00,0.00,0.00,0.00,2.803,0.00,0.00,0.0043
-93.77447769,42.01971491,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,24,5/17/2025,0.200,On,1127.4,16.25,52.50,7.849,2.301,4.881,180.49,19.99,19.98,0,2,15.45,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.996,2.680e-05,1.998,1.340e-05,19.60,0.017,0.00,0.00,23.98,0.00016,0.00,0.00,0.00,0.00,0.00,2.797,0.00,0.00,0.00086
-93.77447828,42.01968330,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,25,5/17/2025,1.000,On,1127.2,15.00,53.12,7.875,11.55,5.644,180.43,19.99,20.01,0,2,14.31,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.001,0.00012,2.001,6.214e-05,19.63,0.078,0.00,0.00,24.01,0.00075,0.00,0.00,0.00,0.00,0.00,2.801,0.00,0.00,0.0040
-93.77447907,42.01965156,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,26,5/17/2025,1.000,On,1127.1,15.00,53.12,7.858,11.51,5.927,179.69,19.99,20.01,0,2,14.27,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.002,0.00012,2.001,6.195e-05,19.63,0.078,0.00,0.00,24.01,0.00074,0.00,0.00,0.00,0.00,0.00,2.801,0.00,0.00,0.0040
-93.77447928,42.01961942,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,27,5/17/2025,1.000,On,1126.9,15.00,53.12,7.953,11.66,5.277,179.47,19.99,19.99,0,2,14.46,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.999,0.00013,1.999,6.272e-05,19.61,0.079,0.00,0.00,23.99,0.00075,0.00,0.00,0.00,0.00,0.00,2.799,0.00,0.00,0.0040
-93.77447893,42.01960039,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,28,5/17/2025,0.600,On,1126.8,15.00,53.12,7.958,7.012,5.904,179.86,19.99,19.84,0,2,14.49,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.967,7.484e-05,1.984,3.742e-05,19.46,0.047,0.00,0.00,23.80,0.00045,0.00,0.00,0.00,0.00,0.00,2.777,0.00,0.00,0.0024
-93.77447907,42.01959402,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,29,5/17/2025,0.200,On,1126.8,46.25,37.50,7.908,2.318,6.195,179.85,19.99,17.33,0,2,44.29,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.466,6.663e-05,1.733,3.332e-05,17.00,0.042,0.00,0.00,20.80,0.00040,0.00,0.00,0.00,0.00,0.00,2.426,0.00,0.00,0.0025
-93.77447883,42.01956194,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,30,5/17/2025,1.005,On,1126.7,121.25,0.00,7.916,11.66,6.137,180.03,19.99,19.07,0,2,116.30,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.815,0.00097,1.907,0.00048,18.71,0.607,0.00,0.00,22.89,0.0058,0.00,0.00,0.00,0.00,0.00,2.670,0.00,0.00,0.032
-93.77447898,42.01952983,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,31,5/17/2025,0.995,On,1126.6,121.25,0.00,7.969,11.62,6.115,179.33,19.99,19.63,0,2,117.07,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.925,0.00099,1.963,0.00050,19.25,0.623,0.00,0.00,23.55,0.0060,0.00,0.00,0.00,0.00,0.00,2.748,0.00,0.00,0.032
-93.77447877,42.01949782,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,32,5/17/2025,0.995,On,1126.6,121.25,0.00,7.961,11.61,6.317,179.69,19.99,19.78,0,2,116.97,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.956,0.00100,1.978,0.00050,19.40,0.627,0.00,0.00,23.73,0.0060,0.00,0.00,0.00,0.00,0.00,2.769,0.00,0.00,0.032
-93.77447803,42.01946545,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,33,5/17/2025,1.005,On,1126.5,121.25,0.00,8.003,11.79,5.901,180.24,19.99,19.85,0,2,117.57,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.970,0.0010,1.985,0.00051,19.47,0.639,0.00,0.00,23.82,0.0061,0.00,0.00,0.00,0.00,0.00,2.779,0.00,0.00,0.033
-93.77447819,42.01943297,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,34,5/17/2025,0.995,On,1126.5,121.25,0.00,8.054,11.75,6.383,180.43,19.99,19.93,0,2,118.33,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.987,0.0010,1.993,0.00051,19.56,0.640,0.00,0.00,23.92,0.0061,0.00,0.00,0.00,0.00,0.00,2.791,0.00,0.00,0.033
-93.77447839,42.01940033,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,35,5/17/2025,1.005,On,1126.4,121.25,0.00,8.109,11.95,6.054,180.42,19.99,20.18,0,2,119.11,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.035,0.0010,2.018,0.00052,19.79,0.658,0.00,0.00,24.21,0.0063,0.00,0.00,0.00,0.00,0.00,2.825,0.00,0.00,0.033
-93.77447864,42.01936767,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,36,5/17/2025,0.999,On,1126.3,121.25,0.00,8.090,11.85,6.041,180.16,19.99,20.40,0,2,118.87,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.079,0.0011,2.040,0.00053,20.01,0.660,0.00,0.00,24.48,0.0063,0.00,0.00,0.00,0.00,0.00,2.855,0.00,0.00,0.033
-93.77447848,42.01933509,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,37,5/17/2025,1.001,On,1126.2,121.25,0.00,8.107,11.90,5.855,180.54,19.99,20.60,0,2,119.13,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.120,0.0011,2.060,0.00053,20.21,0.669,0.00,0.00,24.72,0.0064,0.00,0.00,0.00,0.00,0.00,2.884,0.00,0.00,0.033
-93.77447849,42.01930235,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,38,5/17/2025,1.000,On,1126.2,121.25,0.00,8.117,11.90,5.474,180.54,19.99,20.60,0,2,119.21,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.120,0.0011,2.060,0.00053,20.21,0.669,0.00,0.00,24.72,0.0064,0.00,0.00,0.00,0.00,0.00,2.884,0.00,0.00,0.033
-93.77447928,42.01926982,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,39,5/17/2025,0.994,On,1126.2,121.25,0.00,8.123,11.84,5.153,179.70,19.99,20.32,0,2,119.34,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.063,0.0010,2.032,0.00052,19.93,0.657,0.00,0.00,24.38,0.0063,0.00,0.00,0.00,0.00,0.00,2.844,0.00,0.00,0.033
-93.77447926,42.01923762,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,40,5/17/2025,1.006,On,1126.2,121.25,0.00,8.038,11.86,5.604,179.95,19.99,20.19,0,2,118.11,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.037,0.0010,2.019,0.00052,19.80,0.654,0.00,0.00,24.22,0.0062,0.00,0.00,0.00,0.00,0.00,2.826,0.00,0.00,0.033
-93.77447897,42.01920536,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,41,5/17/2025,1.000,On,1126.3,121.25,0.00,8.019,11.74,6.254,180.24,19.99,20.05,0,2,117.67,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.011,0.0010,2.005,0.00051,19.67,0.643,0.00,0.00,24.06,0.0061,0.00,0.00,0.00,0.00,0.00,2.808,0.00,0.00,0.033
-93.77447922,42.01917314,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,42,5/17/2025,1.000,On,1126.4,121.25,0.00,7.996,11.72,6.497,180.34,19.99,20.07,0,2,117.47,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.014,0.0010,2.007,0.00051,19.69,0.642,0.00,0.00,24.08,0.0061,0.00,0.00,0.00,0.00,0.00,2.810,0.00,0.00,0.033
-93.77447952,42.01914075,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,43,5/17/2025,0.994,On,1126.5,121.25,0.00,8.022,11.70,6.435,180.17,19.99,20.01,0,2,117.95,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.002,0.0010,2.001,0.00051,19.63,0.639,0.00,0.00,24.01,0.0061,0.00,0.00,0.00,0.00,0.00,2.801,0.00,0.00,0.033
-93.77447987,42.01910824,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,44,5/17/2025,1.001,On,1126.5,121.25,0.00,8.074,11.84,6.199,179.69,19.99,19.98,0,2,118.50,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.996,0.0010,1.998,0.00051,19.60,0.646,0.00,0.00,23.97,0.0062,0.00,0.00,0.00,0.00,0.00,2.797,0.00,0.00,0.033
-93.77447990,42.01907565,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,45,5/17/2025,1.005,On,1126.5,121.25,0.00,8.083,11.92,5.782,179.47,19.99,19.95,0,2,118.88,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.990,0.0010,1.995,0.00052,19.57,0.649,0.00,0.00,23.94,0.0062,0.00,0.00,0.00,0.00,0.00,2.793,0.00,0.00,0.033
-93.77447952,42.01904303,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,46,5/17/2025,1.000,On,1126.5,121.25,0.00,8.106,11.87,5.958,179.48,19.99,19.92,0,2,118.98,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.984,0.0010,1.992,0.00051,19.54,0.646,0.00,0.00,23.90,0.0062,0.00,0.00,0.00,0.00,0.00,2.789,0.00,0.00,0.033
-93.77447923,42.01901060,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,47,5/17/2025,1.000,On,1126.7,121.25,0.00,8.067,11.83,6.211,179.78,19.99,20.10,0,2,118.53,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.021,0.0010,2.010,0.00052,19.72,0.649,0.00,0.00,24.13,0.0062,0.00,0.00,0.00,0.00,0.00,2.815,0.00,0.00,0.033
-93.77447883,42.01897823,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,48,5/17/2025,0.994,On,1126.7,121.25,0.00,8.035,11.73,6.000,180.02,19.99,19.99,0,2,118.21,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.998,0.0010,1.999,0.00051,19.61,0.640,0.00,0.00,23.99,0.0061,0.00,0.00,0.00,0.00,0.00,2.799,0.00,0.00,0.033
-93.77447914,42.01894581,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,49,5/17/2025,1.000,On,1126.8,121.25,0.00,8.070,11.84,5.824,179.73,19.99,19.78,0,2,118.65,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.956,0.0010,1.978,0.00051,19.40,0.640,0.00,0.00,23.74,0.0061,0.00,0.00,0.00,0.00,0.00,2.769,0.00,0.00,0.033
-93.77447926,42.01891344,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,50,5/17/2025,1.005,On,1126.8,121.25,0.00,8.053,11.87,6.419,179.53,19.99,20.23,0,2,118.35,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.046,0.0010,2.023,0.00052,19.84,0.656,0.00,0.00,24.27,0.0063,0.00,0.00,0.00,0.00,0.00,2.832,0.00,0.00,0.033
-93.77447868,42.01888080,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,51,5/17/2025,1.001,On,1126.8,121.25,0.00,8.077,11.86,5.852,179.73,19.99,20.19,0,2,118.70,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.038,0.0010,2.019,0.00052,19.81,0.654,0.00,0.00,24.23,0.0062,0.00,0.00,0.00,0.00,0.00,2.827,0.00,0.00,0.033
-93.77447830,42.01884824,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,52,5/17/2025,0.999,On,1126.9,121.25,0.00,8.115,11.90,5.920,179.86,19.99,20.16,0,2,119.33,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.032,0.0010,2.016,0.00052,19.78,0.655,0.00,0.00,24.19,0.0063,0.00,0.00,0.00,0.00,0.00,2.822,0.00,0.00,0.033
-93.77447805,42.01881573,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,53,5/17/2025,0.995,On,1126.8,121.25,0.00,8.082,11.79,6.069,180.08,19.99,20.21,0,2,118.78,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.042,0.0010,2.021,0.00052,19.82,0.651,0.00,0.00,24.25,0.0062,0.00,0.00,0.00,0.00,0.00,2.829,0.00,0.00,0.033
-93.77447773,42.01878314,H1,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,54,5/17/2025,1.000,On,1127.0,121.25,0.00,8.097,11.88,5.904,180.43,19.99,20.00,0,2,119.04,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.000,0.0010,2.000,0.00052,19.62,0.649,0.00,0.00,24.00,0.0062,0.00,0.00,0.00,0.00,0.00,2.800,0.00,0.00,0.033
