Longitude,Latitude,Field,Dataset,Product,Feature ID,Date / Time,Duration(s),Area Count,Elevation(ft),Swath Width(ft),Y Offset(ft),Speed(mph),Distance(ft),Fuel Consumption Rate (Time)(gal(US)/h),Track(deg),Target Rate (Liquid)(gal(US)/ac),Rate (Volume)(gal(US)/ac),Segment ID,Pass Number,Productivity(ac/h),Date,Rate Quality,Rate (Volume) (Tough 5EC)(floz(US)/ac),Product Amount Used/Needed (Tough 5EC),Rate (Volume) (Laudis Herbicide)(floz(US)/ac),Product Amount Used/Needed (Laudis Herbicide),Rate (Mass) (Ag saver)(oz/ac),Rate (Volume) (Warrant Herbicide)(qt(US)/ac),Product Amount Used/Needed (Warrant Herbicide),Rate (Volume) (Fulltec Oil)(floz(US)/ac),Product Amount Used/Needed (Fulltec Oil),Rate (Volume) (Fulltec Adjuvant)(floz(US)/ac),Product Amount Used/Needed (Fulltec Adjuvant),Rate (Volume) (Water)(gal(US)/ac),Product Amount Used/Needed (Water),Rate (Volume) (Callisto)(floz(US)/ac),Product Amount Used/Needed (Callisto),Rate (Volume) (Ag saver)(floz(US)/ac),Product Amount Used/Needed (Ag saver),Rate (Mass) (AAtrex 4L Herbicide)(lb/ac),Rate (Volume) (Smackdown)(pt(US)/ac),Product Amount Used/Needed (Smackdown),Rate (Volume) (Surpass NXT)(pt(US)/ac),Rate (Mass) (Atrazine 4L)(lb/ac),Rate (Volume) (Gro Centric)(floz(US)/ac),Rate (Volume) (Water (1)~9)(gal(US)/ac),Product Amount Used/Needed,Area (ac)
-93.76752273,42.01409841,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,14,5/17/2025,1.000,On,1120.7,67.50,-26.87,8.030,11.76,5.814,269.54,19.99,20.04,0,1,65.58,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.007,0.00057,2.004,0.00029,19.66,0.358,0.00,0.00,24.04,0.0034,0.00,0.00,0.00,0.00,0.00,2.805,0.00,0.00,0.018
-93.76756606,42.01409789,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,15,5/17/2025,0.999,On,1120.6,67.50,-26.87,7.890,11.56,5.929,269.77,19.99,19.98,0,1,64.58,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.997,0.00056,1.998,0.00028,19.60,0.351,0.00,0.00,23.98,0.0034,0.00,0.00,0.00,0.00,0.00,2.798,0.00,0.00,0.018
-93.76761052,42.01409801,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,16,5/17/2025,1.001,On,1120.5,67.50,-26.87,8.169,11.98,3.981,269.32,19.99,20.04,0,1,66.79,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.007,0.00058,2.004,0.00029,19.66,0.365,0.00,0.00,24.04,0.0035,0.00,0.00,0.00,0.00,0.00,2.805,0.00,0.00,0.019
-93.76765395,42.01409765,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,17,5/17/2025,0.994,On,1120.4,67.50,-26.87,8.123,11.84,4.877,269.95,19.99,20.01,0,1,66.43,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.002,0.00057,2.001,0.00029,19.63,0.360,0.00,0.00,24.01,0.0034,0.00,0.00,0.00,0.00,0.00,2.801,0.00,0.00,0.018
-93.76769735,42.01409758,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,18,5/17/2025,1.006,On,1120.4,67.50,-26.87,8.051,11.86,5.439,270.42,19.99,20.10,0,1,65.79,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.021,0.00058,2.010,0.00029,19.72,0.363,0.00,0.00,24.12,0.0035,0.00,0.00,0.00,0.00,0.00,2.814,0.00,0.00,0.018
-93.76774100,42.01409797,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,19,5/17/2025,1.000,On,1120.3,67.50,-26.87,8.087,11.85,5.049,270.61,19.99,20.13,0,1,66.13,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.026,0.00058,2.013,0.00029,19.75,0.363,0.00,0.00,24.16,0.0035,0.00,0.00,0.00,0.00,0.00,2.818,0.00,0.00,0.018
-93.76778402,42.01409829,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,20,5/17/2025,1.000,On,1120.3,67.50,-26.87,8.014,11.76,5.661,271.41,19.99,20.09,0,1,65.61,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.019,0.00057,2.009,0.00029,19.71,0.359,0.00,0.00,24.11,0.0034,0.00,0.00,0.00,0.00,0.00,2.813,0.00,0.00,0.018
-93.76782773,42.01409912,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,21,5/17/2025,1.000,On,1120.2,67.50,-26.87,8.052,11.81,5.877,272.15,19.99,20.06,0,1,65.87,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.011,0.00057,2.006,0.00029,19.68,0.360,0.00,0.00,24.07,0.0034,0.00,0.00,0.00,0.00,0.00,2.808,0.00,0.00,0.018
-93.76787121,42.01410068,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,22,5/17/2025,0.995,On,1120.3,67.50,-26.87,8.067,11.77,5.536,269.82,19.99,20.07,0,1,66.02,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.015,0.00057,2.007,0.00029,19.69,0.359,0.00,0.00,24.09,0.0034,0.00,0.00,0.00,0.00,0.00,2.810,0.00,0.00,0.018
-93.76791376,42.01410158,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,23,5/17/2025,1.005,On,1120.1,67.50,-26.87,7.996,11.78,5.315,267.47,19.99,20.16,0,1,65.41,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.032,0.00058,2.016,0.00029,19.78,0.361,0.00,0.00,24.19,0.0035,0.00,0.00,0.00,0.00,0.00,2.822,0.00,0.00,0.018
-93.76795726,42.01410017,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,24,5/17/2025,1.000,On,1120.0,67.50,-26.87,7.995,11.73,3.905,268.22,19.99,19.77,0,1,65.41,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.954,0.00056,1.977,0.00028,19.40,0.352,0.00,0.00,23.73,0.0034,0.00,0.00,0.00,0.00,0.00,2.768,0.00,0.00,0.018
-93.76799973,42.01409941,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,25,5/17/2025,0.999,On,1120.0,67.50,-26.87,7.987,11.70,3.485,267.59,19.99,19.82,0,1,65.33,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.964,0.00056,1.982,0.00028,19.44,0.352,0.00,0.00,23.78,0.0034,0.00,0.00,0.00,0.00,0.00,2.775,0.00,0.00,0.018
-93.76804211,42.01409836,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,26,5/17/2025,1.001,On,1119.9,67.50,-26.87,7.811,11.47,5.163,267.49,19.99,19.98,0,1,63.92,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.996,0.00055,1.998,0.00028,19.60,0.348,0.00,0.00,23.98,0.0033,0.00,0.00,0.00,0.00,0.00,2.797,0.00,0.00,0.018
-93.76808326,42.01409665,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,27,5/17/2025,1.000,On,1119.6,67.50,-26.87,7.811,11.46,3.418,268.68,19.99,19.91,0,1,63.91,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.982,0.00055,1.991,0.00028,19.53,0.347,0.00,0.00,23.89,0.0033,0.00,0.00,0.00,0.00,0.00,2.788,0.00,0.00,0.018
-93.76812362,42.01409615,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,28,5/17/2025,1.000,On,1119.6,67.50,-26.87,7.549,11.06,3.225,268.86,19.99,19.97,0,1,61.70,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.994,0.00053,1.997,0.00027,19.59,0.336,0.00,0.00,23.96,0.0032,0.00,0.00,0.00,0.00,0.00,2.796,0.00,0.00,0.017
-93.76816146,42.01409556,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,29,5/17/2025,1.000,On,1119.5,67.50,-26.87,7.267,10.65,3.372,269.26,19.99,19.99,0,1,59.41,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.998,0.00052,1.999,0.00026,19.61,0.324,0.00,0.00,23.99,0.0031,0.00,0.00,0.00,0.00,0.00,2.799,0.00,0.00,0.017
-93.76819196,42.01409543,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,30,5/17/2025,0.799,On,1119.4,67.50,-26.87,6.989,8.200,4.725,269.13,19.99,20.31,0,1,57.25,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.061,0.00040,2.031,0.00020,19.92,0.253,0.00,0.00,24.37,0.0024,0.00,0.00,0.00,0.00,0.00,2.843,0.00,0.00,0.013
-93.76900877,42.01407622,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,31,5/17/2025,0.999,On,1117.6,67.50,-26.87,8.109,11.88,4.808,267.77,19.99,20.48,0,2,66.35,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.097,0.00059,2.048,0.00029,20.09,0.370,0.00,0.00,24.58,0.0035,0.00,0.00,0.00,0.00,0.00,2.868,0.00,0.00,0.018
-93.76905188,42.01407499,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,32,5/17/2025,1.001,On,1117.6,67.50,-26.87,8.096,11.88,5.811,268.79,19.99,20.42,0,2,66.21,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.083,0.00059,2.042,0.00029,20.03,0.369,0.00,0.00,24.50,0.0035,0.00,0.00,0.00,0.00,0.00,2.858,0.00,0.00,0.018
-93.76909530,42.01407373,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,33,5/17/2025,0.999,On,1117.6,67.50,-26.87,8.001,11.72,6.151,270.09,19.99,20.26,0,2,65.42,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.052,0.00057,2.026,0.00029,19.88,0.361,0.00,0.00,24.31,0.0034,0.00,0.00,0.00,0.00,0.00,2.837,0.00,0.00,0.018
-93.76913863,42.01407352,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,34,5/17/2025,1.000,On,1117.5,67.50,-26.87,8.026,11.76,5.681,269.71,19.99,20.17,0,2,65.61,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.034,0.00057,2.017,0.00029,19.79,0.361,0.00,0.00,24.21,0.0034,0.00,0.00,0.00,0.00,0.00,2.824,0.00,0.00,0.018
-93.76918204,42.01407327,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,35,5/17/2025,1.001,On,1117.5,67.50,-26.87,8.054,11.82,5.283,269.80,19.99,19.96,0,2,65.86,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.991,0.00057,1.996,0.00029,19.58,0.359,0.00,0.00,23.95,0.0034,0.00,0.00,0.00,0.00,0.00,2.794,0.00,0.00,0.018
-93.76922536,42.01407309,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,36,5/17/2025,0.999,On,1117.4,67.50,-26.87,8.001,11.72,6.308,269.68,19.99,20.09,0,2,65.42,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.019,0.00057,2.009,0.00029,19.71,0.358,0.00,0.00,24.11,0.0034,0.00,0.00,0.00,0.00,0.00,2.813,0.00,0.00,0.018
-93.76926874,42.01407306,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,37,5/17/2025,1.000,On,1117.4,67.50,-26.87,8.044,11.79,5.752,268.75,19.99,20.10,0,2,65.76,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.019,0.00057,2.010,0.00029,19.71,0.360,0.00,0.00,24.12,0.0034,0.00,0.00,0.00,0.00,0.00,2.813,0.00,0.00,0.018
-93.76931191,42.01407202,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,38,5/17/2025,0.996,On,1117.4,67.50,-26.87,8.024,11.70,5.511,268.96,19.99,19.86,0,2,65.55,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.972,0.00056,1.986,0.00028,19.48,0.353,0.00,0.00,23.83,0.0034,0.00,0.00,0.00,0.00,0.00,2.780,0.00,0.00,0.018
-93.76935533,42.01407150,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,39,5/17/2025,1.000,On,1117.3,67.50,-26.87,8.003,11.75,5.486,268.96,19.99,19.83,0,2,65.52,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.966,0.00056,1.983,0.00028,19.45,0.354,0.00,0.00,23.80,0.0034,0.00,0.00,0.00,0.00,0.00,2.776,0.00,0.00,0.018
-93.76939869,42.01407080,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,40,5/17/2025,1.004,On,1117.2,67.50,-26.87,8.067,11.87,5.483,269.05,19.99,19.91,0,2,65.97,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.983,0.00057,1.991,0.00029,19.54,0.359,0.00,0.00,23.90,0.0034,0.00,0.00,0.00,0.00,0.00,2.788,0.00,0.00,0.018
-93.76944217,42.01407008,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,41,5/17/2025,0.995,On,1117.3,67.50,-26.87,8.051,11.74,5.530,269.64,19.99,19.97,0,2,65.81,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.993,0.00057,1.997,0.00028,19.59,0.356,0.00,0.00,23.96,0.0034,0.00,0.00,0.00,0.00,0.00,2.795,0.00,0.00,0.018
-93.76948550,42.01406986,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,42,5/17/2025,1.001,On,1117.2,67.50,-26.87,8.023,11.77,5.630,268.96,19.99,20.00,0,2,65.62,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.999,0.00057,2.000,0.00029,19.62,0.358,0.00,0.00,23.99,0.0034,0.00,0.00,0.00,0.00,0.00,2.799,0.00,0.00,0.018
-93.76952877,42.01406948,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,43,5/17/2025,1.000,On,1117.1,67.50,-26.87,8.038,11.77,5.134,268.46,19.99,19.88,0,2,65.67,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.975,0.00057,1.988,0.00028,19.50,0.356,0.00,0.00,23.85,0.0034,0.00,0.00,0.00,0.00,0.00,2.783,0.00,0.00,0.018
-93.76957227,42.01406854,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,44,5/17/2025,1.000,On,1117.0,67.50,-26.87,8.033,11.77,5.447,268.95,19.99,20.06,0,2,65.69,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.013,0.00057,2.006,0.00029,19.68,0.359,0.00,0.00,24.08,0.0034,0.00,0.00,0.00,0.00,0.00,2.809,0.00,0.00,0.018
-93.76961558,42.01406770,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,45,5/17/2025,1.005,On,1117.0,67.50,-26.87,8.032,11.84,5.768,268.72,19.99,20.14,0,2,65.74,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.028,0.00058,2.014,0.00029,19.76,0.363,0.00,0.00,24.17,0.0035,0.00,0.00,0.00,0.00,0.00,2.820,0.00,0.00,0.018
-93.76965868,42.01406708,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,46,5/17/2025,0.995,On,1117.0,67.50,-26.87,7.993,11.64,6.091,268.46,19.99,20.10,0,2,65.28,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.020,0.00057,2.010,0.00028,19.72,0.356,0.00,0.00,24.12,0.0034,0.00,0.00,0.00,0.00,0.00,2.814,0.00,0.00,0.018
-93.76970193,42.01406640,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,47,5/17/2025,0.999,On,1117.0,67.50,-26.87,7.974,11.69,5.952,268.40,19.99,20.03,0,2,65.26,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.005,0.00057,2.003,0.00028,19.65,0.356,0.00,0.00,24.03,0.0034,0.00,0.00,0.00,0.00,0.00,2.804,0.00,0.00,0.018
-93.76974501,42.01406588,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,48,5/17/2025,1.000,On,1117.0,67.50,-26.87,8.037,11.78,5.689,268.07,19.99,20.04,0,2,65.74,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.009,0.00057,2.004,0.00029,19.66,0.359,0.00,0.00,24.05,0.0034,0.00,0.00,0.00,0.00,0.00,2.806,0.00,0.00,0.018
-93.76978853,42.01406508,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,49,5/17/2025,1.001,On,1117.0,67.50,-26.87,8.030,11.78,5.582,268.26,19.99,20.01,0,2,65.64,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.002,0.00057,2.001,0.00029,19.63,0.358,0.00,0.00,24.01,0.0034,0.00,0.00,0.00,0.00,0.00,2.802,0.00,0.00,0.018
-93.76983206,42.01406403,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,50,5/17/2025,1.000,On,1117.2,67.50,-26.87,8.054,11.81,5.217,268.40,19.99,20.05,0,2,65.87,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.010,0.00057,2.005,0.00029,19.67,0.360,0.00,0.00,24.06,0.0034,0.00,0.00,0.00,0.00,0.00,2.807,0.00,0.00,0.018
-93.76987555,42.01406311,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,51,5/17/2025,1.000,On,1117.1,67.50,-26.87,8.067,11.82,5.048,268.27,19.99,19.92,0,2,65.96,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.985,0.00057,1.992,0.00029,19.54,0.358,0.00,0.00,23.91,0.0034,0.00,0.00,0.00,0.00,0.00,2.789,0.00,0.00,0.018
-93.76991891,42.01406203,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,52,5/17/2025,0.999,On,1117.0,67.50,-26.87,8.053,11.79,5.056,268.31,19.99,19.99,0,2,65.84,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.999,0.00057,1.999,0.00029,19.61,0.358,0.00,0.00,23.99,0.0034,0.00,0.00,0.00,0.00,0.00,2.799,0.00,0.00,0.018
-93.76996236,42.01406096,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,53,5/17/2025,1.000,On,1116.9,67.50,-26.87,8.057,11.81,5.175,268.41,19.99,20.21,0,2,65.91,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.042,0.00058,2.021,0.00029,19.83,0.363,0.00,0.00,24.25,0.0035,0.00,0.00,0.00,0.00,0.00,2.830,0.00,0.00,0.018
-93.77000570,42.01406010,S3,TaskName 5/17/2025 (GreenStar 4 Monitor),Outlook/agsaver,54,5/17/2025,1.005,On,1117.0,67.50,-26.87,8.009,11.80,5.533,268.11,19.99,20.23,0,2,65.49,5/17/2025,Good,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.045,0.00058,2.023,0.00029,19.84,0.363,0.00,0.00,24.27,0.0035,0.00,0.00,0.00,0.00,0.00,2.832,0.00,0.00,0.018
